sample_id,base_variant,alpha,tool_score,no_tool_score,decision_score,tool_top1,boundary_flip
apps_python_485,corrupt_full,1.0,-0.48828125,-1.671875,1.18359375,True,True
apps_python_485,corrupt_full,1.25,-0.1796875,-2.75,2.5703125,True,True
apps_python_485,corrupt_full,1.5,-0.078125,-3.765625,3.6875,True,True
apps_python_485,clean_no_schema,0.0,-0.384765625,-1.65625,1.271484375,True,True
apps_python_485,clean_no_schema,0.25,-0.302734375,-1.9765625,1.673828125,True,True
apps_python_485,clean_no_schema,0.5,-0.236328125,-2.328125,2.091796875,True,True
apps_python_485,clean_no_schema,0.75,-0.232421875,-2.484375,2.251953125,True,True
apps_python_485,clean_no_schema,1.0,-0.166015625,-2.890625,2.724609375,True,True
apps_python_485,clean_no_schema,1.25,-0.16796875,-2.984375,2.81640625,True,True
apps_python_485,clean_no_schema,1.5,-0.1533203125,-3.1875,3.0341796875,True,True
apps_python_485,clean_schema_mismatch,0.0,-2.09375,-1.0078125,-1.0859375,False,False
apps_python_485,clean_schema_mismatch,0.25,-0.95703125,-1.3984375,0.44140625,False,True
apps_python_485,clean_schema_mismatch,0.5,-0.384765625,-2.140625,1.755859375,True,True
apps_python_485,clean_schema_mismatch,0.75,-0.138671875,-3.15625,3.017578125,True,True
apps_python_485,clean_schema_mismatch,1.0,-0.0693359375,-3.984375,3.9150390625,True,True
apps_python_485,clean_schema_mismatch,1.25,-0.033447265625,-4.90625,4.872802734375,True,True
apps_python_485,clean_schema_mismatch,1.5,-0.024658203125,-5.5,5.475341796875,True,True
apps_python_485,clean_no_protocol,0.0,-5.53125,-2.484375,-3.046875,False,False
apps_python_485,clean_no_protocol,0.25,-3.796875,-2.421875,-1.375,False,False
apps_python_485,clean_no_protocol,0.5,-2.375,-2.34375,-0.03125,False,False
apps_python_485,clean_no_protocol,0.75,-1.25,-2.5625,1.3125,False,True
apps_python_485,clean_no_protocol,1.0,-0.60546875,-3.046875,2.44140625,True,True
apps_python_485,clean_no_protocol,1.25,-0.28515625,-3.75,3.46484375,True,True
apps_python_485,clean_no_protocol,1.5,-0.1611328125,-4.4375,4.2763671875,True,True
codecontests_cpp_485,corrupt_full,0.0,-3.65625,0.0,-3.65625,False,False
codecontests_cpp_485,corrupt_full,0.25,-3.0625,-0.0069580078125,-3.0555419921875,False,False
codecontests_cpp_485,corrupt_full,0.5,-2.40625,-0.0306396484375,-2.3756103515625,False,False
codecontests_cpp_485,corrupt_full,0.75,-1.671875,-0.1044921875,-1.5673828125,False,False
codecontests_cpp_485,corrupt_full,1.0,-1.1796875,-0.2177734375,-0.9619140625,False,False
codecontests_cpp_485,corrupt_full,1.25,-0.78125,-0.396484375,-0.384765625,False,False
codecontests_cpp_485,corrupt_full,1.5,-0.4609375,-0.6640625,0.203125,True,True
codecontests_cpp_485,clean_no_schema,0.0,-7.46875,-0.11865234375,-7.35009765625,False,False
codecontests_cpp_485,clean_no_schema,0.25,-6.3125,-0.109375,-6.203125,False,False
codecontests_cpp_485,clean_no_schema,0.5,-5.0,-0.087890625,-4.912109375,False,False
codecontests_cpp_485,clean_no_schema,0.75,-3.953125,-0.083984375,-3.869140625,False,False
codecontests_cpp_485,clean_no_schema,1.0,-2.9375,-0.09814453125,-2.83935546875,False,False
codecontests_cpp_485,clean_no_schema,1.25,-1.921875,-0.1611328125,-1.7607421875,False,False
codecontests_cpp_485,clean_no_schema,1.5,-1.1640625,-0.30859375,-0.85546875,False,False
codecontests_cpp_485,clean_schema_mismatch,0.0,-9.5,-0.2119140625,-9.2880859375,False,False
codecontests_cpp_485,clean_schema_mismatch,0.25,-7.40625,-0.138671875,-7.267578125,False,False
codecontests_cpp_485,clean_schema_mismatch,0.5,-5.375,-0.0869140625,-5.2880859375,False,False
codecontests_cpp_485,clean_schema_mismatch,0.75,-3.609375,-0.0576171875,-3.5517578125,False,False
codecontests_cpp_485,clean_schema_mismatch,1.0,-1.921875,-0.123046875,-1.798828125,False,False
codecontests_cpp_485,clean_schema_mismatch,1.25,-0.69921875,-0.5078125,-0.19140625,False,False
codecontests_cpp_485,clean_schema_mismatch,1.5,-0.1611328125,-1.359375,1.1982421875,True,True
codecontests_cpp_485,clean_no_protocol,0.0,-17.125,-0.4296875,-16.6953125,False,False
codecontests_cpp_485,clean_no_protocol,0.25,-13.6875,-0.296875,-13.390625,False,False
codecontests_cpp_485,clean_no_protocol,0.5,-10.1875,-0.208984375,-9.978515625,False,False
codecontests_cpp_485,clean_no_protocol,0.75,-6.75,-0.142578125,-6.607421875,False,False
codecontests_cpp_485,clean_no_protocol,1.0,-3.921875,-0.1328125,-3.7890625,False,False
codecontests_cpp_485,clean_no_protocol,1.25,-1.4765625,-0.35546875,-1.12109375,False,False
codecontests_cpp_485,clean_no_protocol,1.5,-0.2392578125,-1.4296875,1.1904296875,True,True
codecontests_java_485,corrupt_full,0.0,-9.1875,0.0,-9.1875,False,False
codecontests_java_485,corrupt_full,0.25,-7.5,-0.00311279296875,-7.49688720703125,False,False
codecontests_java_485,corrupt_full,0.5,-5.90625,-0.017578125,-5.888671875,False,False
codecontests_java_485,corrupt_full,0.75,-4.3125,-0.0260009765625,-4.2864990234375,False,False
codecontests_java_485,corrupt_full,1.0,-2.703125,-0.0537109375,-2.6494140625,False,False
codecontests_java_485,corrupt_full,1.25,-1.390625,-0.154296875,-1.236328125,False,False
codecontests_java_485,corrupt_full,1.5,-0.4453125,-0.5078125,0.0625,False,True
codecontests_java_485,clean_no_schema,0.0,-4.34375,-0.212890625,-4.130859375,False,False
codecontests_java_485,clean_no_schema,0.25,-3.46875,-0.2197265625,-3.2490234375,False,False
codecontests_java_485,clean_no_schema,0.5,-2.71875,-0.2431640625,-2.4755859375,False,False
codecontests_java_485,clean_no_schema,0.75,-2.046875,-0.265625,-1.78125,False,False
codecontests_java_485,clean_no_schema,1.0,-1.328125,-0.345703125,-0.982421875,False,False
codecontests_java_485,clean_no_schema,1.25,-0.79296875,-0.494140625,-0.298828125,False,False
codecontests_java_485,clean_no_schema,1.5,-0.373046875,-0.7578125,0.384765625,False,True
codecontests_java_485,clean_schema_mismatch,0.0,-7.4375,-0.08642578125,-7.35107421875,False,False
codecontests_java_485,clean_schema_mismatch,0.25,-5.8125,-0.09765625,-5.71484375,False,False
codecontests_java_485,clean_schema_mismatch,0.5,-4.21875,-0.11376953125,-4.10498046875,False,False
codecontests_java_485,clean_schema_mismatch,0.75,-2.734375,-0.1337890625,-2.6005859375,False,False
codecontests_java_485,clean_schema_mismatch,1.0,-1.4921875,-0.2158203125,-1.2763671875,False,False
codecontests_java_485,clean_schema_mismatch,1.25,-0.462890625,-0.57421875,0.111328125,False,True
codecontests_java_485,clean_schema_mismatch,1.5,-0.04833984375,-1.3671875,1.31884765625,True,True
codecontests_java_485,clean_no_protocol,0.0,-13.375,-0.271484375,-13.103515625,False,False
codecontests_java_485,clean_no_protocol,0.25,-10.9375,-0.234375,-10.703125,False,False
codecontests_java_485,clean_no_protocol,0.5,-8.4375,-0.251953125,-8.185546875,False,False
codecontests_java_485,clean_no_protocol,0.75,-5.90625,-0.259765625,-5.646484375,False,False
codecontests_java_485,clean_no_protocol,1.0,-3.65625,-0.328125,-3.328125,False,False
codecontests_java_485,clean_no_protocol,1.25,-1.7265625,-0.435546875,-1.291015625,False,False
codecontests_java_485,clean_no_protocol,1.5,-0.380859375,-0.9765625,0.595703125,True,True
apps_python_486,corrupt_full,0.0,-3.125,0.0,-3.125,False,False
apps_python_486,corrupt_full,0.25,-2.578125,-0.01116943359375,-2.56695556640625,False,False
apps_python_486,corrupt_full,0.5,-2.140625,-0.043701171875,-2.096923828125,False,False
apps_python_486,corrupt_full,0.75,-1.6328125,-0.10693359375,-1.52587890625,False,False
apps_python_486,corrupt_full,1.0,-1.265625,-0.1904296875,-1.0751953125,False,False
apps_python_486,corrupt_full,1.25,-0.921875,-0.3203125,-0.6015625,False,False
apps_python_486,corrupt_full,1.5,-0.6328125,-0.48828125,-0.14453125,False,False
apps_python_486,clean_no_schema,0.0,-0.51953125,-0.7421875,0.22265625,False,True
apps_python_486,clean_no_schema,0.25,-0.4609375,-0.76953125,0.30859375,False,True
apps_python_486,clean_no_schema,0.5,-0.51171875,-0.7109375,0.19921875,False,True
apps_python_486,clean_no_schema,0.75,-0.51171875,-0.69921875,0.1875,False,True
apps_python_486,clean_no_schema,1.0,-0.51953125,-0.67578125,0.15625,False,True
apps_python_486,clean_no_schema,1.25,-0.52734375,-0.66015625,0.1328125,False,True
apps_python_486,clean_no_schema,1.5,-0.46484375,-0.69921875,0.234375,False,True
apps_python_486,clean_schema_mismatch,0.0,-5.6875,-0.1474609375,-5.5400390625,False,False
apps_python_486,clean_schema_mismatch,0.25,-4.71875,-0.1572265625,-4.5615234375,False,False
apps_python_486,clean_schema_mismatch,0.5,-3.65625,-0.158203125,-3.498046875,False,False
apps_python_486,clean_schema_mismatch,0.75,-2.71875,-0.18359375,-2.53515625,False,False
apps_python_486,clean_schema_mismatch,1.0,-1.8515625,-0.275390625,-1.576171875,False,False
apps_python_486,clean_schema_mismatch,1.25,-1.2421875,-0.416015625,-0.826171875,False,False
apps_python_486,clean_schema_mismatch,1.5,-0.69140625,-0.69921875,0.0078125,False,True
apps_python_486,clean_no_protocol,0.0,-15.125,-0.96484375,-14.16015625,False,False
apps_python_486,clean_no_protocol,0.25,-12.9375,-0.9296875,-12.0078125,False,False
apps_python_486,clean_no_protocol,0.5,-10.6875,-0.8984375,-9.7890625,False,False
apps_python_486,clean_no_protocol,0.75,-8.375,-0.875,-7.5,False,False
apps_python_486,clean_no_protocol,1.0,-6.28125,-0.91796875,-5.36328125,False,False
apps_python_486,clean_no_protocol,1.25,-4.4375,-0.98046875,-3.45703125,False,False
apps_python_486,clean_no_protocol,1.5,-2.859375,-1.1328125,-1.7265625,False,False
codecontests_cpp_486,corrupt_full,0.0,-3.84375,0.0,-3.84375,False,False
codecontests_cpp_486,corrupt_full,0.25,-3.03125,-0.00909423828125,-3.02215576171875,False,False
codecontests_cpp_486,corrupt_full,0.5,-2.171875,-0.04345703125,-2.12841796875,False,False
codecontests_cpp_486,corrupt_full,0.75,-1.453125,-0.1328125,-1.3203125,False,False
codecontests_cpp_486,corrupt_full,1.0,-0.9296875,-0.291015625,-0.638671875,False,False
codecontests_cpp_486,corrupt_full,1.25,-0.48828125,-0.58203125,0.09375,True,True
codecontests_cpp_486,corrupt_full,1.5,-0.224609375,-0.97265625,0.748046875,True,True
codecontests_cpp_486,clean_no_schema,0.0,-3.265625,-0.08984375,-3.17578125,False,False
codecontests_cpp_486,clean_no_schema,0.25,-2.609375,-0.099609375,-2.509765625,False,False
codecontests_cpp_486,clean_no_schema,0.5,-1.90625,-0.1318359375,-1.7744140625,False,False
codecontests_cpp_486,clean_no_schema,0.75,-1.3359375,-0.2138671875,-1.1220703125,False,False
codecontests_cpp_486,clean_no_schema,1.0,-0.953125,-0.337890625,-0.615234375,False,False
codecontests_cpp_486,clean_no_schema,1.25,-0.54296875,-0.5859375,0.04296875,True,True
codecontests_cpp_486,clean_no_schema,1.5,-0.306640625,-0.890625,0.583984375,True,True
codecontests_cpp_486,clean_schema_mismatch,0.0,-3.0625,-0.185546875,-2.876953125,False,False
codecontests_cpp_486,clean_schema_mismatch,0.25,-2.3125,-0.171875,-2.140625,False,False
codecontests_cpp_486,clean_schema_mismatch,0.5,-1.5234375,-0.224609375,-1.298828125,False,False
codecontests_cpp_486,clean_schema_mismatch,0.75,-1.0859375,-0.3046875,-0.78125,False,False
codecontests_cpp_486,clean_schema_mismatch,1.0,-0.5859375,-0.546875,-0.0390625,False,False
codecontests_cpp_486,clean_schema_mismatch,1.25,-0.283203125,-0.91015625,0.626953125,True,True
codecontests_cpp_486,clean_schema_mismatch,1.5,-0.11572265625,-1.359375,1.24365234375,True,True
codecontests_cpp_486,clean_no_protocol,0.0,-13.625,-0.765625,-12.859375,False,False
codecontests_cpp_486,clean_no_protocol,0.25,-11.125,-0.63671875,-10.48828125,False,False
codecontests_cpp_486,clean_no_protocol,0.5,-8.5625,-0.55078125,-8.01171875,False,False
codecontests_cpp_486,clean_no_protocol,0.75,-6.25,-0.4765625,-5.7734375,False,False
codecontests_cpp_486,clean_no_protocol,1.0,-4.125,-0.55078125,-3.57421875,False,False
codecontests_cpp_486,clean_no_protocol,1.25,-2.421875,-0.7578125,-1.6640625,False,False
codecontests_cpp_486,clean_no_protocol,1.5,-1.25,-1.3125,0.0625,False,True
codecontests_java_486,corrupt_full,0.0,-10.75,0.0,-10.75,False,False
codecontests_java_486,corrupt_full,0.25,-7.84375,-0.005706787109375,-7.838043212890625,False,False
codecontests_java_486,corrupt_full,0.5,-5.0,-0.0306396484375,-4.9693603515625,False,False
codecontests_java_486,corrupt_full,0.75,-2.484375,-0.142578125,-2.341796875,False,False
codecontests_java_486,corrupt_full,1.0,-0.87890625,-0.64453125,-0.234375,False,False
codecontests_java_486,corrupt_full,1.25,-0.17578125,-2.03125,1.85546875,True,True
codecontests_java_486,corrupt_full,1.5,-0.045654296875,-3.375,3.329345703125,True,True
codecontests_java_486,clean_no_schema,0.0,-7.5,-0.2197265625,-7.2802734375,False,False
codecontests_java_486,clean_no_schema,0.25,-5.65625,-0.25390625,-5.40234375,False,False
codecontests_java_486,clean_no_schema,0.5,-3.609375,-0.310546875,-3.298828125,False,False
codecontests_java_486,clean_no_schema,0.75,-1.96875,-0.51953125,-1.44921875,False,False
codecontests_java_486,clean_no_schema,1.0,-0.86328125,-1.0078125,0.14453125,True,True
codecontests_java_486,clean_no_schema,1.25,-0.302734375,-1.8125,1.509765625,True,True
codecontests_java_486,clean_no_schema,1.5,-0.0986328125,-2.953125,2.8544921875,True,True
codecontests_java_486,clean_schema_mismatch,0.0,-0.384765625,-1.2421875,0.857421875,True,True
codecontests_java_486,clean_schema_mismatch,0.25,-0.1845703125,-1.8984375,1.7138671875,True,True
codecontests_java_486,clean_schema_mismatch,0.5,-0.0869140625,-2.640625,2.5537109375,True,True
codecontests_java_486,clean_schema_mismatch,0.75,-0.043701171875,-3.3125,3.268798828125,True,True
codecontests_java_486,clean_schema_mismatch,1.0,-0.0194091796875,-4.125,4.1055908203125,True,True
codecontests_java_486,clean_schema_mismatch,1.25,-0.010498046875,-4.75,4.739501953125,True,True
codecontests_java_486,clean_schema_mismatch,1.5,-0.00592041015625,-5.1875,5.18157958984375,True,True
codecontests_java_486,clean_no_protocol,0.0,-10.5625,-2.546875,-8.015625,False,False
codecontests_java_486,clean_no_protocol,0.25,-7.8125,-2.5625,-5.25,False,False
codecontests_java_486,clean_no_protocol,0.5,-5.21875,-2.46875,-2.75,False,False
codecontests_java_486,clean_no_protocol,0.75,-2.921875,-2.4375,-0.484375,False,False
codecontests_java_486,clean_no_protocol,1.0,-1.0859375,-2.828125,1.7421875,False,True
codecontests_java_486,clean_no_protocol,1.25,-0.287109375,-3.671875,3.384765625,True,True
codecontests_java_486,clean_no_protocol,1.5,-0.0771484375,-4.875,4.7978515625,True,True
apps_python_487,corrupt_full,0.0,-2.78125,0.0,-2.78125,False,False
apps_python_487,corrupt_full,0.25,-2.234375,-0.007781982421875,-2.226593017578125,False,False
apps_python_487,corrupt_full,0.5,-1.71875,-0.042724609375,-1.676025390625,False,False
apps_python_487,corrupt_full,0.75,-1.328125,-0.10400390625,-1.22412109375,False,False
apps_python_487,corrupt_full,1.0,-0.90234375,-0.224609375,-0.677734375,False,False
apps_python_487,corrupt_full,1.25,-0.68359375,-0.33984375,-0.34375,False,False
apps_python_487,corrupt_full,1.5,-0.384765625,-0.59765625,0.212890625,True,True
apps_python_487,clean_no_schema,0.0,-1.8203125,-0.052734375,-1.767578125,False,False
apps_python_487,clean_no_schema,0.25,-1.625,-0.0712890625,-1.5537109375,False,False
apps_python_487,clean_no_schema,0.5,-1.4296875,-0.10009765625,-1.32958984375,False,False
apps_python_487,clean_no_schema,0.75,-1.25,-0.13671875,-1.11328125,False,False
apps_python_487,clean_no_schema,1.0,-1.171875,-0.1611328125,-1.0107421875,False,False
apps_python_487,clean_no_schema,1.25,-1.0,-0.216796875,-0.783203125,False,False
apps_python_487,clean_no_schema,1.5,-0.84375,-0.28125,-0.5625,False,False
apps_python_487,clean_schema_mismatch,0.0,-4.9375,-0.08154296875,-4.85595703125,False,False
apps_python_487,clean_schema_mismatch,0.25,-3.671875,-0.041259765625,-3.630615234375,False,False
apps_python_487,clean_schema_mismatch,0.5,-2.484375,-0.0419921875,-2.4423828125,False,False
apps_python_487,clean_schema_mismatch,0.75,-1.5703125,-0.11474609375,-1.45556640625,False,False
apps_python_487,clean_schema_mismatch,1.0,-0.74609375,-0.38671875,-0.359375,False,False
apps_python_487,clean_schema_mismatch,1.25,-0.359375,-0.765625,0.40625,True,True
apps_python_487,clean_schema_mismatch,1.5,-0.10400390625,-1.4921875,1.38818359375,True,True
apps_python_487,clean_no_protocol,0.0,-12.875,-0.703125,-12.171875,False,False
apps_python_487,clean_no_protocol,0.25,-10.625,-0.59765625,-10.02734375,False,False
apps_python_487,clean_no_protocol,0.5,-8.25,-0.53515625,-7.71484375,False,False
apps_python_487,clean_no_protocol,0.75,-6.15625,-0.5078125,-5.6484375,False,False
apps_python_487,clean_no_protocol,1.0,-4.15625,-0.490234375,-3.666015625,False,False
apps_python_487,clean_no_protocol,1.25,-2.40625,-0.62890625,-1.77734375,False,False
apps_python_487,clean_no_protocol,1.5,-1.1875,-0.92578125,-0.26171875,False,False
codecontests_java_487,corrupt_full,0.0,-4.3125,0.0,-4.3125,False,False
codecontests_java_487,corrupt_full,0.25,-3.25,-0.0096435546875,-3.2403564453125,False,False
codecontests_java_487,corrupt_full,0.5,-2.34375,-0.0458984375,-2.2978515625,False,False
codecontests_java_487,corrupt_full,0.75,-1.5078125,-0.1572265625,-1.3505859375,False,False
codecontests_java_487,corrupt_full,1.0,-0.828125,-0.40234375,-0.42578125,False,False
codecontests_java_487,corrupt_full,1.25,-0.365234375,-0.8515625,0.486328125,True,True
codecontests_java_487,corrupt_full,1.5,-0.1513671875,-1.3828125,1.2314453125,True,True
codecontests_java_487,clean_no_schema,0.0,-1.4140625,-0.1875,-1.2265625,False,False
codecontests_java_487,clean_no_schema,0.25,-1.078125,-0.29296875,-0.78515625,False,False
codecontests_java_487,clean_no_schema,0.5,-0.796875,-0.43359375,-0.36328125,False,False
codecontests_java_487,clean_no_schema,0.75,-0.5546875,-0.64453125,0.08984375,True,True
codecontests_java_487,clean_no_schema,1.0,-0.41015625,-0.82421875,0.4140625,True,True
codecontests_java_487,clean_no_schema,1.25,-0.271484375,-1.1015625,0.830078125,True,True
codecontests_java_487,clean_no_schema,1.5,-0.1865234375,-1.34375,1.1572265625,True,True
codecontests_java_487,clean_schema_mismatch,0.0,-9.375,-0.1923828125,-9.1826171875,False,False
codecontests_java_487,clean_schema_mismatch,0.25,-7.3125,-0.2373046875,-7.0751953125,False,False
codecontests_java_487,clean_schema_mismatch,0.5,-5.46875,-0.259765625,-5.208984375,False,False
codecontests_java_487,clean_schema_mismatch,0.75,-3.828125,-0.349609375,-3.478515625,False,False
codecontests_java_487,clean_schema_mismatch,1.0,-2.25,-0.40625,-1.84375,False,False
codecontests_java_487,clean_schema_mismatch,1.25,-0.9609375,-0.734375,-0.2265625,False,False
codecontests_java_487,clean_schema_mismatch,1.5,-0.333984375,-1.375,1.041015625,True,True
codecontests_java_487,clean_no_protocol,0.0,-17.75,-2.0625,-15.6875,False,False
codecontests_java_487,clean_no_protocol,0.25,-14.4375,-1.890625,-12.546875,False,False
codecontests_java_487,clean_no_protocol,0.5,-10.8125,-1.7421875,-9.0703125,False,False
codecontests_java_487,clean_no_protocol,0.75,-7.46875,-1.5546875,-5.9140625,False,False
codecontests_java_487,clean_no_protocol,1.0,-4.65625,-1.484375,-3.171875,False,False
codecontests_java_487,clean_no_protocol,1.25,-2.1875,-1.5390625,-0.6484375,False,False
codecontests_java_487,clean_no_protocol,1.5,-0.609375,-2.046875,1.4375,True,True
apps_python_488,corrupt_full,0.0,-2.71875,0.0,-2.71875,False,False
apps_python_488,corrupt_full,0.25,-2.3125,-0.00384521484375,-2.30865478515625,False,False
apps_python_488,corrupt_full,0.5,-1.8984375,-0.0225830078125,-1.8758544921875,False,False
apps_python_488,corrupt_full,0.75,-1.609375,-0.05126953125,-1.55810546875,False,False
apps_python_488,corrupt_full,1.0,-1.3203125,-0.08837890625,-1.23193359375,False,False
apps_python_488,corrupt_full,1.25,-1.0703125,-0.150390625,-0.919921875,False,False
apps_python_488,corrupt_full,1.5,-0.8125,-0.236328125,-0.576171875,False,False
apps_python_488,clean_no_schema,0.0,-2.78125,-0.0654296875,-2.7158203125,False,False
apps_python_488,clean_no_schema,0.25,-2.46875,-0.06689453125,-2.40185546875,False,False
apps_python_488,clean_no_schema,0.5,-2.25,-0.0869140625,-2.1630859375,False,False
apps_python_488,clean_no_schema,0.75,-1.9765625,-0.1044921875,-1.8720703125,False,False
apps_python_488,clean_no_schema,1.0,-1.578125,-0.130859375,-1.447265625,False,False
apps_python_488,clean_no_schema,1.25,-1.3984375,-0.1484375,-1.25,False,False
apps_python_488,clean_no_schema,1.5,-1.2109375,-0.1953125,-1.015625,False,False
apps_python_488,clean_schema_mismatch,0.0,-8.4375,-0.2314453125,-8.2060546875,False,False
apps_python_488,clean_schema_mismatch,0.25,-6.5,-0.1630859375,-6.3369140625,False,False
apps_python_488,clean_schema_mismatch,0.5,-4.65625,-0.10888671875,-4.54736328125,False,False
apps_python_488,clean_schema_mismatch,0.75,-2.9375,-0.07470703125,-2.86279296875,False,False
apps_python_488,clean_schema_mismatch,1.0,-1.3984375,-0.158203125,-1.240234375,False,False
apps_python_488,clean_schema_mismatch,1.25,-0.4140625,-0.5625,0.1484375,False,True
apps_python_488,clean_schema_mismatch,1.5,-0.04345703125,-1.515625,1.47216796875,True,True
apps_python_488,clean_no_protocol,0.0,-14.25,-0.35546875,-13.89453125,False,False
apps_python_488,clean_no_protocol,0.25,-12.3125,-0.330078125,-11.982421875,False,False
apps_python_488,clean_no_protocol,0.5,-10.1875,-0.287109375,-9.900390625,False,False
apps_python_488,clean_no_protocol,0.75,-8.1875,-0.2578125,-7.9296875,False,False
apps_python_488,clean_no_protocol,1.0,-6.3125,-0.22265625,-6.08984375,False,False
apps_python_488,clean_no_protocol,1.25,-4.4375,-0.2041015625,-4.2333984375,False,False
apps_python_488,clean_no_protocol,1.5,-2.734375,-0.2080078125,-2.5263671875,False,False
codecontests_cpp_488,corrupt_full,0.0,-3.140625,0.0,-3.140625,False,False
codecontests_cpp_488,corrupt_full,0.25,-2.25,-0.0223388671875,-2.2276611328125,False,False
codecontests_cpp_488,corrupt_full,0.5,-1.703125,-0.06982421875,-1.63330078125,False,False
codecontests_cpp_488,corrupt_full,0.75,-0.97265625,-0.2451171875,-0.7275390625,False,False
codecontests_cpp_488,corrupt_full,1.0,-0.5703125,-0.5078125,-0.0625,True,False
codecontests_cpp_488,corrupt_full,1.25,-0.27734375,-0.89453125,0.6171875,True,True
codecontests_cpp_488,corrupt_full,1.5,-0.10546875,-1.4296875,1.32421875,True,True
codecontests_cpp_488,clean_no_schema,0.0,-4.1875,-0.055419921875,-4.132080078125,False,False
codecontests_cpp_488,clean_no_schema,0.25,-3.28125,-0.03515625,-3.24609375,False,False
codecontests_cpp_488,clean_no_schema,0.5,-2.515625,-0.05322265625,-2.46240234375,False,False
codecontests_cpp_488,clean_no_schema,0.75,-1.7578125,-0.1064453125,-1.6513671875,False,False
codecontests_cpp_488,clean_no_schema,1.0,-1.1328125,-0.248046875,-0.884765625,False,False
codecontests_cpp_488,clean_no_schema,1.25,-0.6796875,-0.47265625,-0.20703125,False,False
codecontests_cpp_488,clean_no_schema,1.5,-0.3203125,-0.89453125,0.57421875,True,True
codecontests_cpp_488,clean_schema_mismatch,0.0,-4.1875,-0.033203125,-4.154296875,False,False
codecontests_cpp_488,clean_schema_mismatch,0.25,-3.125,-0.0159912109375,-3.1090087890625,False,False
codecontests_cpp_488,clean_schema_mismatch,0.5,-1.96875,-0.05712890625,-1.91162109375,False,False
codecontests_cpp_488,clean_schema_mismatch,0.75,-1.1171875,-0.220703125,-0.896484375,False,False
codecontests_cpp_488,clean_schema_mismatch,1.0,-0.5078125,-0.59375,0.0859375,True,True
codecontests_cpp_488,clean_schema_mismatch,1.25,-0.142578125,-1.3359375,1.193359375,True,True
codecontests_cpp_488,clean_schema_mismatch,1.5,-0.04052734375,-2.015625,1.97509765625,True,True
codecontests_cpp_488,clean_no_protocol,0.0,-12.5625,-0.451171875,-12.111328125,False,False
codecontests_cpp_488,clean_no_protocol,0.25,-10.0,-0.32421875,-9.67578125,False,False
codecontests_cpp_488,clean_no_protocol,0.5,-7.3125,-0.1953125,-7.1171875,False,False
codecontests_cpp_488,clean_no_protocol,0.75,-4.875,-0.10302734375,-4.77197265625,False,False
codecontests_cpp_488,clean_no_protocol,1.0,-2.734375,-0.0869140625,-2.6474609375,False,False
codecontests_cpp_488,clean_no_protocol,1.25,-1.0,-0.373046875,-0.626953125,False,False
codecontests_cpp_488,clean_no_protocol,1.5,-0.2275390625,-1.2890625,1.0615234375,True,True
codecontests_java_488,corrupt_full,0.0,-7.0,0.0,-7.0,False,False
codecontests_java_488,corrupt_full,0.25,-5.71875,-0.0004138946533203125,-5.71833610534668,False,False
codecontests_java_488,corrupt_full,0.5,-4.46875,-0.006195068359375,-4.462554931640625,False,False
codecontests_java_488,corrupt_full,0.75,-3.34375,-0.0269775390625,-3.3167724609375,False,False
codecontests_java_488,corrupt_full,1.0,-2.125,-0.091796875,-2.033203125,False,False
codecontests_java_488,corrupt_full,1.25,-1.234375,-0.25390625,-0.98046875,False,False
codecontests_java_488,corrupt_full,1.5,-0.5703125,-0.61328125,0.04296875,False,True
codecontests_java_488,clean_no_schema,0.0,-6.9375,-0.185546875,-6.751953125,False,False
codecontests_java_488,clean_no_schema,0.25,-5.5625,-0.1884765625,-5.3740234375,False,False
codecontests_java_488,clean_no_schema,0.5,-4.28125,-0.25390625,-4.02734375,False,False
codecontests_java_488,clean_no_schema,0.75,-3.03125,-0.35546875,-2.67578125,False,False
codecontests_java_488,clean_no_schema,1.0,-1.8046875,-0.490234375,-1.314453125,False,False
codecontests_java_488,clean_no_schema,1.25,-0.9609375,-0.6875,-0.2734375,False,False
codecontests_java_488,clean_no_schema,1.5,-0.412109375,-1.15625,0.744140625,True,True
codecontests_java_488,clean_schema_mismatch,0.0,-0.04833984375,-1.8515625,1.80322265625,True,True
codecontests_java_488,clean_schema_mismatch,0.25,-0.0286865234375,-2.046875,2.0181884765625,True,True
codecontests_java_488,clean_schema_mismatch,0.5,-0.01434326171875,-2.25,2.23565673828125,True,True
codecontests_java_488,clean_schema_mismatch,0.75,-0.0103759765625,-2.328125,2.3177490234375,True,True
codecontests_java_488,clean_schema_mismatch,1.0,-0.00457763671875,-2.53125,2.52667236328125,True,True
codecontests_java_488,clean_schema_mismatch,1.25,-0.00159454345703125,-2.625,2.6234054565429688,True,True
codecontests_java_488,clean_schema_mismatch,1.5,-0.0002899169921875,-2.828125,2.8278350830078125,True,True
codecontests_java_488,clean_no_protocol,0.0,-17.5,-0.01904296875,-17.48095703125,False,False
codecontests_java_488,clean_no_protocol,0.25,-14.125,-0.01422119140625,-14.11077880859375,False,False
codecontests_java_488,clean_no_protocol,0.5,-10.5,-0.041015625,-10.458984375,False,False
codecontests_java_488,clean_no_protocol,0.75,-7.21875,-0.1181640625,-7.1005859375,False,False
codecontests_java_488,clean_no_protocol,1.0,-4.09375,-0.30078125,-3.79296875,False,False
codecontests_java_488,clean_no_protocol,1.25,-1.7265625,-0.66015625,-1.06640625,False,False
