sample_id,family,component,base_variant,rescue_ratio,decision_score,top1_success,boundary_flip
codecontests_cpp_17,query,L21H12,corrupt_full,0.7016806722689075,-0.853515625,False,False
codecontests_cpp_17,query,L24H6,corrupt_full,0.5168067226890757,-1.708984375,False,False
codecontests_cpp_17,query,MLP27,corrupt_full,0.7972689075630253,-0.3125,False,False
codecontests_cpp_17,suppress,L16H4,clean_full,0.22857142857142856,-2.51605224609375,False,False
codecontests_cpp_17,suppress,MLP17,clean_full,0.4642857142857143,-1.66650390625,False,False
codecontests_cpp_17,suppress,L23H6,clean_full,0.23809523809523808,-2.4842529296875,False,False
codecontests_java_17,query,L20H5,corrupt_full,0.27014218009478674,-9.624540328979492,False,False
codecontests_java_17,query,L21H1,corrupt_full,0.5592417061611374,-5.80279541015625,False,False
codecontests_java_17,query,L21H12,corrupt_full,0.8199052132701422,-2.25830078125,False,False
codecontests_java_17,query,L24H6,corrupt_full,0.6563981042654028,-4.5023193359375,False,False
codecontests_java_17,query,MLP27,corrupt_full,0.7855450236966824,-2.71923828125,False,False
codecontests_java_17,suppress,L16H4,clean_full,0.25,-3.78631591796875,False,False
codecontests_java_17,suppress,MLP17,clean_full,0.5462962962962963,-2.20703125,False,False
codecontests_java_17,suppress,L23H6,clean_full,0.22530864197530864,-3.915374755859375,False,False
mbpp_python_17,query,L20H5,corrupt_full,0.15878378378378377,-3.883270263671875,False,False
mbpp_python_17,query,L21H1,corrupt_full,0.41216216216216217,-2.676513671875,False,False
mbpp_python_17,query,L21H12,corrupt_full,0.5168918918918919,-2.1474609375,False,False
mbpp_python_17,query,L24H6,corrupt_full,0.5641891891891891,-1.91552734375,False,False
mbpp_python_17,query,MLP27,corrupt_full,0.8547297297297297,-0.0234375,False,False
mbpp_python_17,suppress,L16H4,clean_full,0.2602739726027397,-2.5118408203125,False,False
mbpp_python_17,suppress,MLP17,clean_full,0.6461187214611872,-0.98046875,False,False
mbpp_python_17,suppress,L23H6,clean_full,0.2328767123287671,-2.6075439453125,False,False
codecontests_cpp_18,query,L20H5,corrupt_full,0.4766355140186916,-1.66845703125,False,False
codecontests_cpp_18,query,L21H1,corrupt_full,0.6939252336448598,-0.7578125,False,False
codecontests_cpp_18,query,L21H12,corrupt_full,0.7453271028037384,-0.501953125,False,False
codecontests_cpp_18,query,L24H6,corrupt_full,0.5560747663551402,-1.3583984375,False,False
codecontests_cpp_18,query,MLP27,corrupt_full,0.7908878504672897,-0.236328125,False,False
codecontests_cpp_18,suppress,L16H4,clean_full,0.35714285714285715,-2.07080078125,False,False
codecontests_cpp_18,suppress,MLP17,clean_full,0.44285714285714284,-1.7607421875,False,False
codecontests_cpp_18,suppress,L23H6,clean_full,0.2761904761904762,-2.35498046875,False,False
codecontests_java_18,query,L20H5,corrupt_full,0.124,-3.416900634765625,False,False
codecontests_java_18,query,L21H1,corrupt_full,0.24,-2.95977783203125,False,False
codecontests_java_18,query,L21H12,corrupt_full,0.752,-0.7509765625,False,False
codecontests_java_18,query,L24H6,corrupt_full,0.606,-1.427734375,False,False
codecontests_java_18,query,MLP27,corrupt_full,0.728,-0.8505859375,False,False
codecontests_java_18,suppress,L16H4,clean_full,0.43846153846153846,-1.0498046875,False,False
codecontests_java_18,suppress,MLP17,clean_full,0.7826923076923077,0.08984375,True,True
codecontests_java_18,suppress,L23H6,clean_full,0.4230769230769231,-1.08984375,False,False
humaneval_python_18,query,L20H5,corrupt_full,0.1875,-3.4494171142578125,False,False
humaneval_python_18,query,L21H1,corrupt_full,0.5735294117647058,-1.728515625,False,False
humaneval_python_18,query,L21H12,corrupt_full,0.3713235294117647,-2.6494140625,False,False
humaneval_python_18,query,L24H6,corrupt_full,0.5220588235294118,-1.969482421875,False,False
humaneval_python_18,query,MLP27,corrupt_full,0.7683823529411765,-0.703125,False,False
humaneval_python_18,suppress,L16H4,clean_full,0.30745341614906835,-1.707275390625,False,False
humaneval_python_18,suppress,MLP17,clean_full,0.6909937888198758,-0.453125,False,False
humaneval_python_18,suppress,L23H6,clean_full,0.38819875776397517,-1.476806640625,False,False
codecontests_java_19,query,L20H5,corrupt_full,0.5901162790697675,-2.09326171875,False,False
codecontests_java_19,query,L21H1,corrupt_full,0.8902616279069767,0.2265625,True,True
codecontests_java_19,query,L21H12,corrupt_full,0.9694767441860465,1.734375,True,True
codecontests_java_19,query,L24H6,corrupt_full,0.7093023255813954,-1.302734375,False,False
codecontests_java_19,query,MLP27,corrupt_full,0.9865552325581395,2.677734375,True,True
codecontests_java_19,suppress,L16H4,clean_full,0.18025751072961374,-5.9673309326171875,False,False
codecontests_java_19,suppress,MLP17,clean_full,0.24892703862660945,-5.4659271240234375,False,False
codecontests_java_19,suppress,L23H6,clean_full,0.15021459227467812,-6.1866302490234375,False,False
apps_python_20,query,L20H5,corrupt_full,0.3277027027027027,-1.523681640625,False,False
apps_python_20,query,L21H1,corrupt_full,0.5996621621621622,-0.80078125,False,False
apps_python_20,query,L21H12,corrupt_full,0.4560810810810811,-1.199951171875,False,False
apps_python_20,query,L24H6,corrupt_full,0.5912162162162162,-0.828125,False,False
apps_python_20,query,MLP27,corrupt_full,0.90625,0.380859375,True,True
apps_python_20,suppress,L16H4,clean_full,0.255,-1.1390380859375,False,False
apps_python_20,suppress,MLP17,clean_full,0.26,-1.1279296875,False,False
apps_python_20,suppress,L23H6,clean_full,0.235,-1.1749267578125,False,False
codecontests_cpp_20,query,L20H5,corrupt_full,0.39570552147239263,-1.496826171875,False,False
codecontests_cpp_20,query,L21H1,corrupt_full,0.6380368098159509,-0.7587890625,False,False
codecontests_cpp_20,query,L21H12,corrupt_full,0.7607361963190185,-0.310546875,False,False
codecontests_cpp_20,query,L24H6,corrupt_full,0.5705521472392638,-0.97705078125,False,False
codecontests_cpp_20,query,MLP27,corrupt_full,0.7837423312883436,-0.201171875,False,False
codecontests_cpp_20,suppress,L16H4,clean_full,0.4385245901639344,-0.98583984375,False,False
codecontests_cpp_20,suppress,MLP17,clean_full,0.5573770491803278,-0.681640625,False,False
codecontests_cpp_20,suppress,L23H6,clean_full,0.30327868852459017,-1.294189453125,False,False
codecontests_java_20,query,L20H5,corrupt_full,0.24890829694323144,-5.3660888671875,False,False
codecontests_java_20,query,L21H1,corrupt_full,0.3799126637554585,-4.4234619140625,False,False
codecontests_java_20,query,L21H12,corrupt_full,0.7565502183406113,-1.5546875,False,False
codecontests_java_20,query,L24H6,corrupt_full,0.6746724890829694,-2.2119140625,False,False
codecontests_java_20,query,MLP27,corrupt_full,0.881004366812227,-0.29296875,False,False
codecontests_java_20,suppress,L16H4,clean_full,0.15286624203821655,-4.151947021484375,False,False
codecontests_java_20,suppress,MLP17,clean_full,0.42038216560509556,-2.798583984375,False,False
codecontests_java_20,suppress,L23H6,clean_full,0.1337579617834395,-4.2475433349609375,False,False
humaneval_python_21,query,L20H5,corrupt_full,0.36607142857142855,-2.17919921875,False,False
humaneval_python_21,query,L21H1,corrupt_full,0.42410714285714285,-1.95654296875,False,False
humaneval_python_21,query,L21H12,corrupt_full,0.26785714285714285,-2.5450439453125,False,False
humaneval_python_21,query,L24H6,corrupt_full,0.42410714285714285,-1.95849609375,False,False
humaneval_python_21,query,MLP27,corrupt_full,0.87109375,0.322265625,True,True
humaneval_python_21,suppress,L16H4,clean_full,0.13304721030042918,-3.15301513671875,False,False
humaneval_python_21,suppress,MLP17,clean_full,0.5257510729613734,-1.6279296875,False,False
humaneval_python_21,suppress,L23H6,clean_full,0.2532188841201717,-2.70416259765625,False,False
apps_python_22,query,L20H5,corrupt_full,0.14220183486238533,-2.913818359375,False,False
apps_python_22,query,L21H1,corrupt_full,0.6651376146788991,-0.9365234375,False,False
apps_python_22,query,L21H12,corrupt_full,0.4908256880733945,-1.6552734375,False,False
apps_python_22,query,L24H6,corrupt_full,0.4908256880733945,-1.65625,False,False
apps_python_22,query,MLP27,corrupt_full,0.8073394495412844,-0.18359375,False,False
apps_python_22,suppress,L16H4,clean_full,0.21022727272727273,-2.1536865234375,False,False
apps_python_22,suppress,MLP17,clean_full,0.5994318181818182,-0.88671875,False,False
apps_python_22,suppress,L23H6,clean_full,0.2784090909090909,-1.948486328125,False,False
codecontests_cpp_22,query,L20H5,corrupt_full,0.3717277486910995,-1.83447265625,False,False
codecontests_cpp_22,query,L21H1,corrupt_full,0.7827225130890052,-0.234375,False,False
codecontests_cpp_22,query,L21H12,corrupt_full,0.6308900523560209,-0.9169921875,False,False
codecontests_cpp_22,query,L24H6,corrupt_full,0.4397905759162304,-1.6083984375,False,False
codecontests_cpp_22,query,MLP27,corrupt_full,0.7814136125654451,-0.23046875,False,False
codecontests_cpp_22,suppress,L16H4,clean_full,0.1694915254237288,-2.290130615234375,False,False
codecontests_cpp_22,suppress,MLP17,clean_full,0.3954802259887006,-1.61767578125,False,False
codecontests_cpp_22,suppress,L23H6,clean_full,0.2768361581920904,-1.9766845703125,False,False
codecontests_java_22,query,L20H5,corrupt_full,0.25,-4.774261474609375,False,False
codecontests_java_22,query,L21H1,corrupt_full,0.6029411764705882,-2.4580078125,False,False
codecontests_java_22,query,L21H12,corrupt_full,0.6372549019607843,-2.220703125,False,False
codecontests_java_22,query,L24H6,corrupt_full,0.6470588235294118,-2.138671875,False,False
codecontests_java_22,query,MLP27,corrupt_full,0.8995098039215687,0.0390625,True,True
codecontests_java_22,suppress,L16H4,clean_full,0.24701195219123506,-2.937255859375,False,False
codecontests_java_22,suppress,MLP17,clean_full,0.649402390438247,-1.1357421875,False,False
codecontests_java_22,suppress,L23H6,clean_full,0.27091633466135456,-2.8416748046875,False,False
apps_python_23,query,L20H5,corrupt_full,0.17714285714285713,-2.240234375,False,False
apps_python_23,query,L21H1,corrupt_full,0.6728571428571428,-0.63671875,False,False
apps_python_23,query,L21H12,corrupt_full,0.6057142857142858,-0.8896484375,False,False
apps_python_23,query,L24H6,corrupt_full,0.4857142857142857,-1.29736328125,False,False
apps_python_23,query,MLP27,corrupt_full,0.7128571428571429,-0.388671875,False,False
apps_python_23,suppress,L16H4,clean_full,0.29120879120879123,-1.988525390625,False,False
apps_python_23,suppress,MLP17,clean_full,0.5027472527472527,-1.298828125,False,False
apps_python_23,suppress,L23H6,clean_full,0.2692307692307692,-2.05224609375,False,False
codecontests_cpp_23,query,L20H5,corrupt_full,0.2048611111111111,-3.572662353515625,False,False
codecontests_cpp_23,query,L21H1,corrupt_full,0.5763888888888888,-1.8193359375,False,False
codecontests_cpp_23,query,L21H12,corrupt_full,0.6892361111111112,-1.2236328125,False,False
codecontests_cpp_23,query,L24H6,corrupt_full,0.5920138888888888,-1.732421875,False,False
codecontests_cpp_23,query,MLP27,corrupt_full,0.8342013888888888,-0.306640625,False,False
codecontests_cpp_23,suppress,L16H4,clean_full,0.27717391304347827,-2.0509033203125,False,False
codecontests_cpp_23,suppress,MLP17,clean_full,0.6603260869565217,-0.693359375,False,False
codecontests_cpp_23,suppress,L23H6,clean_full,0.3070652173913043,-1.95751953125,False,False
codecontests_java_23,query,L20H5,corrupt_full,0.3593073593073593,-4.611328125,False,False
codecontests_java_23,query,L21H1,corrupt_full,0.474025974025974,-3.7694091796875,False,False
codecontests_java_23,query,L21H12,corrupt_full,0.8771645021645021,-0.3671875,False,False
codecontests_java_23,query,L24H6,corrupt_full,0.683982683982684,-2.15625,False,False
codecontests_java_23,query,MLP27,corrupt_full,0.8928571428571429,-0.1328125,False,False
codecontests_java_23,suppress,L16H4,clean_full,0.105,-5.5923919677734375,False,False
codecontests_java_23,suppress,MLP17,clean_full,0.515,-2.982177734375,False,False
codecontests_java_23,suppress,L23H6,clean_full,0.195,-5.0285186767578125,False,False
codecontests_cpp_24,query,L20H5,corrupt_full,0.28353658536585363,-3.662109375,False,False
codecontests_cpp_24,query,L21H1,corrupt_full,0.7149390243902439,-1.265625,False,False
codecontests_cpp_24,query,L21H12,corrupt_full,0.635670731707317,-1.7470703125,False,False
codecontests_cpp_24,query,L24H6,corrupt_full,0.551829268292683,-2.2275390625,False,False
codecontests_cpp_24,query,MLP27,corrupt_full,0.801829268292683,-0.650390625,False,False
codecontests_cpp_24,suppress,L16H4,clean_full,0.23423423423423423,-2.640869140625,False,False
codecontests_cpp_24,suppress,MLP17,clean_full,0.5180180180180181,-1.55712890625,False,False
codecontests_cpp_24,suppress,L23H6,clean_full,0.23423423423423423,-2.6412353515625,False,False
codecontests_java_24,query,L20H5,corrupt_full,0.461864406779661,-3.953369140625,False,False
codecontests_java_24,query,L21H1,corrupt_full,0.5572033898305084,-3.226318359375,False,False
codecontests_java_24,query,L21H12,corrupt_full,0.6822033898305084,-2.248046875,False,False
codecontests_java_24,query,L24H6,corrupt_full,0.635593220338983,-2.61669921875,False,False
codecontests_java_24,query,MLP27,corrupt_full,0.8199152542372882,-1.037109375,False,False
codecontests_java_24,suppress,L16H4,clean_full,0.2217573221757322,-2.8931884765625,False,False
codecontests_java_24,suppress,MLP17,clean_full,0.5669456066945606,-1.4638671875,False,False
codecontests_java_24,suppress,L23H6,clean_full,0.3138075313807531,-2.533935546875,False,False
apps_python_25,query,L20H5,corrupt_full,0.42410714285714285,-4.0050048828125,False,False
apps_python_25,query,L21H1,corrupt_full,0.6629464285714286,-2.287109375,False,False
apps_python_25,query,L21H12,corrupt_full,0.6450892857142857,-2.427734375,False,False
apps_python_25,query,L24H6,corrupt_full,0.47544642857142855,-3.642822265625,False,False
apps_python_25,query,MLP27,corrupt_full,0.7209821428571429,-1.6875,False,False
apps_python_25,suppress,L16H4,clean_full,0.12280701754385964,-2.336395263671875,False,False
apps_python_25,suppress,MLP17,clean_full,0.41812865497076024,-1.466796875,False,False
apps_python_25,suppress,L23H6,clean_full,0.41228070175438597,-1.4638671875,False,False
codecontests_java_25,query,L20H5,corrupt_full,0.6326923076923077,-1.3154296875,False,False
codecontests_java_25,query,L21H1,corrupt_full,0.5365384615384615,-1.7841796875,False,False
codecontests_java_25,query,L21H12,corrupt_full,0.8793269230769231,0.271484375,True,True
codecontests_java_25,query,L24H6,corrupt_full,0.6346153846153846,-1.3056640625,False,False
codecontests_java_25,query,MLP27,corrupt_full,0.9800480769230769,1.9970703125,True,True
codecontests_java_25,suppress,L16H4,clean_full,0.20522388059701493,-3.31787109375,False,False
codecontests_java_25,suppress,MLP17,clean_full,0.39925373134328357,-2.4765625,False,False
codecontests_java_25,suppress,L23H6,clean_full,0.2537313432835821,-3.113525390625,False,False
codecontests_cpp_26,query,L20H5,corrupt_full,0.1799163179916318,-3.058990478515625,False,False
codecontests_cpp_26,query,L21H1,corrupt_full,0.5962343096234309,-1.39990234375,False,False
codecontests_cpp_26,query,L21H12,corrupt_full,0.5732217573221757,-1.49951171875,False,False
codecontests_cpp_26,query,L24H6,corrupt_full,0.5606694560669456,-1.5537109375,False,False
codecontests_cpp_26,query,MLP27,corrupt_full,0.8263598326359832,-0.259765625,False,False
codecontests_cpp_26,suppress,L16H4,clean_full,0.04316546762589928,-2.078268051147461,False,False
codecontests_cpp_26,suppress,MLP17,clean_full,0.6888489208633094,-0.322265625,False,False
codecontests_cpp_26,suppress,L23H6,clean_full,0.3597122302158273,-1.33544921875,False,False
codecontests_java_26,query,L20H5,corrupt_full,0.5063025210084033,-3.63916015625,False,False
codecontests_java_26,query,L21H1,corrupt_full,0.8161764705882353,-1.02734375,False,False
codecontests_java_26,query,L21H12,corrupt_full,0.9797794117647058,1.912109375,True,True
codecontests_java_26,query,L24H6,corrupt_full,0.7605042016806722,-1.529296875,False,False
codecontests_java_26,query,MLP27,corrupt_full,0.9707195378151261,1.5869140625,True,True
codecontests_java_26,suppress,L16H4,clean_full,0.08771929824561403,-6.499362945556641,False,False
codecontests_java_26,suppress,MLP17,clean_full,0.25877192982456143,-5.277587890625,False,False
codecontests_java_26,suppress,L23H6,clean_full,0.18421052631578946,-5.810943603515625,False,False
humaneval_python_26,query,L20H5,corrupt_full,0.3185840707964602,-2.38818359375,False,False
humaneval_python_26,query,L21H1,corrupt_full,0.5442477876106194,-1.53662109375,False,False
