sample_id,stage,tool_token_delta,distractor_delta
codecontests_cpp_691,resid_post,0.03125,0.08203125
codecontests_cpp_692,resid_mid,-0.0625,0.2734375
codecontests_cpp_692,resid_post,-0.21875,0.26611328125
codecontests_cpp_693,resid_mid,0.0,0.1572265625
codecontests_cpp_693,resid_post,0.0,0.14453125
codecontests_cpp_694,resid_mid,0.03125,0.001953125
codecontests_cpp_694,resid_post,-0.0625,0.046875
codecontests_cpp_697,resid_mid,-0.0625,0.08544921875
codecontests_cpp_697,resid_post,-0.15625,0.11328125
codecontests_cpp_698,resid_mid,0.15625,0.19873046875
codecontests_cpp_698,resid_post,-0.0625,0.2734375
codecontests_cpp_699,resid_mid,-0.125,0.286376953125
codecontests_cpp_699,resid_post,-0.21875,0.033203125
codecontests_cpp_700,resid_mid,0.0,0.23779296875
codecontests_cpp_700,resid_post,-0.03125,0.16015625
codecontests_cpp_701,resid_mid,0.15625,0.00390625
codecontests_cpp_701,resid_post,0.09375,0.1015625
codecontests_cpp_702,resid_mid,-0.125,0.28369140625
codecontests_cpp_702,resid_post,-0.125,0.060546875
codecontests_cpp_705,resid_mid,0.0,0.0263671875
codecontests_cpp_705,resid_post,-0.0625,0.0078125
codecontests_cpp_706,resid_mid,-0.03125,0.0859375
codecontests_cpp_706,resid_post,-0.0625,0.01953125
codecontests_cpp_707,resid_mid,-0.03125,0.345947265625
codecontests_cpp_707,resid_post,-0.0625,0.03125
codecontests_cpp_708,resid_mid,0.03125,0.204345703125
codecontests_cpp_708,resid_post,-0.09375,0.0234375
codecontests_cpp_709,resid_mid,0.03125,0.244140625
codecontests_cpp_709,resid_post,0.0625,0.09375
codecontests_cpp_710,resid_mid,0.09375,0.017578125
codecontests_cpp_710,resid_post,0.125,-0.03125
codecontests_cpp_711,resid_mid,0.0,0.10357666015625
codecontests_cpp_711,resid_post,-0.09375,0.064453125
codecontests_cpp_713,resid_mid,0.0,0.146484375
codecontests_cpp_713,resid_post,0.03125,-0.09375
codecontests_cpp_714,resid_mid,0.03125,0.099853515625
codecontests_cpp_714,resid_post,0.0,0.0703125
codecontests_cpp_716,resid_mid,0.03125,0.168212890625
codecontests_cpp_716,resid_post,-0.0625,-0.09765625
codecontests_cpp_717,resid_mid,0.125,0.1083984375
codecontests_cpp_717,resid_post,0.0,0.0390625
codecontests_cpp_718,resid_mid,0.0,0.25885009765625
codecontests_cpp_718,resid_post,-0.0625,0.083984375
codecontests_cpp_719,resid_mid,0.0,0.037109375
codecontests_cpp_719,resid_post,-0.03125,0.140625
codecontests_cpp_720,resid_mid,0.0625,-0.02734375
codecontests_cpp_720,resid_post,0.0,-0.017578125
codecontests_cpp_721,resid_mid,0.0,0.125
codecontests_cpp_721,resid_post,-0.03125,0.1455078125
codecontests_cpp_722,resid_mid,0.0625,0.0882568359375
codecontests_cpp_722,resid_post,-0.03125,0.01953125
codecontests_cpp_724,resid_mid,0.0625,0.09619140625
codecontests_cpp_724,resid_post,-0.0625,0.220703125
codecontests_cpp_725,resid_mid,0.125,-0.177734375
codecontests_cpp_725,resid_post,0.0625,0.072265625
codecontests_cpp_726,resid_mid,0.0,0.3857421875
codecontests_cpp_726,resid_post,-0.03125,0.064453125
codecontests_cpp_727,resid_mid,0.0,0.14581298828125
codecontests_cpp_727,resid_post,0.09375,0.15625
codecontests_cpp_728,resid_mid,0.09375,0.10858154296875
codecontests_cpp_728,resid_post,-0.03125,-0.05078125
codecontests_cpp_729,resid_mid,-0.0625,0.5458984375
codecontests_cpp_729,resid_post,-0.09375,0.2373046875
codecontests_cpp_730,resid_mid,0.15625,-0.1943359375
codecontests_cpp_730,resid_post,0.15625,-0.04296875
codecontests_cpp_731,resid_mid,-0.03125,0.35546875
codecontests_cpp_731,resid_post,-0.0625,0.16015625
codecontests_cpp_733,resid_mid,0.0625,-0.052520751953125
codecontests_cpp_733,resid_post,-0.03125,-0.22265625
codecontests_cpp_734,resid_mid,-0.09375,0.09619140625
codecontests_cpp_734,resid_post,-0.125,0.0546875
codecontests_cpp_736,resid_mid,0.03125,0.255859375
codecontests_cpp_736,resid_post,-0.03125,0.3583984375
codecontests_cpp_737,resid_mid,-0.09375,-0.15087890625
codecontests_cpp_737,resid_post,-0.125,-0.05859375
codecontests_cpp_738,resid_mid,0.03125,0.0966796875
codecontests_cpp_738,resid_post,-0.0625,0.07421875
codecontests_cpp_739,resid_mid,0.0625,0.19873046875
codecontests_cpp_739,resid_post,-0.125,0.3681640625
codecontests_cpp_740,resid_mid,0.0,0.1123046875
codecontests_cpp_740,resid_post,-0.09375,-0.029296875
codecontests_cpp_741,resid_mid,-0.21875,0.19384765625
codecontests_cpp_741,resid_post,-0.25,-0.1015625
codecontests_cpp_742,resid_mid,0.0625,0.161376953125
codecontests_cpp_742,resid_post,-0.0625,0.12890625
codecontests_cpp_743,resid_mid,-0.0625,0.22265625
codecontests_cpp_743,resid_post,-0.03125,0.41015625
codecontests_cpp_745,resid_mid,-0.03125,-0.1558837890625
codecontests_cpp_745,resid_post,0.0,-0.0546875
codecontests_cpp_747,resid_mid,-0.03125,0.19140625
codecontests_cpp_747,resid_post,-0.0625,0.14453125
codecontests_cpp_748,resid_mid,-0.03125,-0.00146484375
codecontests_cpp_748,resid_post,-0.03125,-0.15234375
codecontests_cpp_749,resid_mid,0.03125,0.30126953125
codecontests_cpp_749,resid_post,0.0,0.1015625
codecontests_cpp_750,resid_mid,-0.03125,0.30859375
codecontests_cpp_750,resid_post,-0.09375,0.1875
codecontests_cpp_751,resid_mid,-0.09375,0.23046875
codecontests_cpp_751,resid_post,-0.0625,-0.02734375
codecontests_cpp_752,resid_mid,0.03125,0.203125
codecontests_cpp_752,resid_post,-0.0625,0.140625
codecontests_cpp_753,resid_mid,0.03125,0.38671875
codecontests_cpp_753,resid_post,0.03125,0.20703125
codecontests_cpp_754,resid_mid,-0.03125,-0.224609375
codecontests_cpp_754,resid_post,-0.09375,-0.0126953125
codecontests_cpp_755,resid_mid,-0.03125,0.09765625
codecontests_cpp_755,resid_post,-0.1875,0.27734375
codecontests_cpp_756,resid_mid,0.0625,0.08154296875
codecontests_cpp_756,resid_post,0.03125,0.00390625
codecontests_cpp_757,resid_mid,0.03125,0.306640625
codecontests_cpp_757,resid_post,0.03125,0.2265625
codecontests_cpp_758,resid_mid,0.0625,0.119140625
codecontests_cpp_758,resid_post,0.0,0.11328125
codecontests_cpp_759,resid_mid,0.03125,0.12109375
codecontests_cpp_759,resid_post,-0.03125,0.103515625
codecontests_cpp_760,resid_mid,0.15625,-0.03955078125
codecontests_cpp_760,resid_post,0.0,-0.01171875
codecontests_cpp_761,resid_mid,0.09375,0.111328125
codecontests_cpp_761,resid_post,0.09375,0.123046875
codecontests_cpp_762,resid_mid,-0.0625,0.229248046875
codecontests_cpp_762,resid_post,-0.21875,0.109375
codecontests_cpp_763,resid_mid,0.0,-0.021484375
codecontests_cpp_763,resid_post,-0.03125,0.044921875
codecontests_cpp_764,resid_mid,0.0,0.21533203125
codecontests_cpp_764,resid_post,-0.0625,-0.015625
codecontests_cpp_765,resid_mid,-0.0625,0.3271484375
codecontests_cpp_765,resid_post,-0.09375,0.052734375
codecontests_cpp_766,resid_mid,0.0625,0.032958984375
codecontests_cpp_766,resid_post,0.03125,-0.03515625
codecontests_cpp_767,resid_mid,0.03125,0.3505859375
codecontests_cpp_767,resid_post,-0.03125,0.1640625
codecontests_cpp_769,resid_mid,0.09375,0.267578125
codecontests_cpp_769,resid_post,-0.0625,0.029296875
codecontests_cpp_770,resid_mid,0.15625,-0.0338134765625
codecontests_cpp_770,resid_post,0.125,0.09375
codecontests_cpp_771,resid_mid,0.0,0.150390625
codecontests_cpp_771,resid_post,0.0,-0.009765625
codecontests_cpp_772,resid_mid,0.21875,-0.0498046875
codecontests_cpp_772,resid_post,0.1875,-0.162109375
codecontests_cpp_773,resid_mid,-0.03125,0.16796875
codecontests_cpp_773,resid_post,-0.15625,0.3515625
codecontests_cpp_774,resid_mid,-0.0625,0.291748046875
codecontests_cpp_774,resid_post,-0.09375,0.04296875
codecontests_cpp_775,resid_mid,0.09375,-0.1181640625
codecontests_cpp_775,resid_post,0.0,-0.03125
codecontests_cpp_776,resid_mid,0.09375,0.431640625
codecontests_cpp_776,resid_post,0.03125,0.138671875
codecontests_cpp_777,resid_mid,0.0,-0.0753173828125
codecontests_cpp_777,resid_post,-0.03125,-0.01171875
codecontests_cpp_778,resid_mid,-0.09375,-0.052001953125
codecontests_cpp_778,resid_post,-0.0625,0.06640625
codecontests_cpp_779,resid_mid,-0.03125,0.08203125
codecontests_cpp_779,resid_post,-0.125,0.0634765625
codecontests_cpp_780,resid_mid,0.0625,0.137939453125
codecontests_cpp_780,resid_post,0.03125,0.1181640625
codecontests_cpp_781,resid_mid,-0.03125,0.3193359375
codecontests_cpp_781,resid_post,-0.125,0.3505859375
codecontests_cpp_782,resid_mid,0.03125,0.30078125
codecontests_cpp_782,resid_post,0.03125,0.2890625
codecontests_cpp_783,resid_mid,0.0625,0.4033203125
codecontests_cpp_783,resid_post,0.0625,0.078125
codecontests_cpp_785,resid_mid,0.03125,0.2265625
codecontests_cpp_785,resid_post,-0.03125,0.009765625
codecontests_cpp_786,resid_mid,0.125,0.03173828125
codecontests_cpp_786,resid_post,0.0,-0.19140625
codecontests_cpp_787,resid_mid,-0.03125,0.10498046875
codecontests_cpp_787,resid_post,-0.03125,0.1484375
codecontests_cpp_788,resid_mid,0.0,0.267578125
codecontests_cpp_788,resid_post,0.0625,0.14453125
codecontests_cpp_789,resid_mid,0.0625,0.142578125
codecontests_cpp_789,resid_post,-0.03125,0.060546875
codecontests_cpp_790,resid_mid,0.0,0.3017578125
codecontests_cpp_790,resid_post,0.03125,0.2578125
codecontests_cpp_791,resid_mid,0.03125,0.1943359375
codecontests_cpp_791,resid_post,0.03125,0.0859375
codecontests_cpp_792,resid_mid,-0.09375,0.2265625
codecontests_cpp_792,resid_post,-0.21875,-0.02734375
codecontests_cpp_793,resid_mid,0.125,0.23876953125
codecontests_cpp_793,resid_post,-0.0625,0.140625
codecontests_cpp_794,resid_mid,0.09375,-0.04296875
codecontests_cpp_794,resid_post,0.0625,-0.1875
codecontests_cpp_795,resid_mid,0.03125,0.24786376953125
codecontests_cpp_795,resid_post,-0.125,0.10546875
codecontests_cpp_796,resid_mid,-0.03125,0.09033203125
codecontests_cpp_796,resid_post,-0.09375,-0.095703125
codecontests_cpp_797,resid_mid,0.09375,-0.039306640625
codecontests_cpp_797,resid_post,0.09375,-0.00390625
codecontests_cpp_798,resid_mid,-0.15625,0.08935546875
codecontests_cpp_798,resid_post,-0.15625,0.1328125
codecontests_cpp_799,resid_mid,0.0625,0.2669219970703125
codecontests_cpp_799,resid_post,-0.03125,0.13671875
codecontests_cpp_800,resid_mid,0.21875,0.091796875
codecontests_cpp_800,resid_post,0.1875,-0.0078125
codecontests_cpp_801,resid_mid,0.0,0.1796875
codecontests_cpp_801,resid_post,-0.03125,0.0234375
codecontests_cpp_802,resid_mid,0.21875,0.125
codecontests_cpp_802,resid_post,0.125,0.046875
codecontests_cpp_803,resid_mid,0.09375,0.232421875
codecontests_cpp_803,resid_post,0.09375,0.05859375
codecontests_cpp_804,resid_mid,0.03125,0.0303955078125
codecontests_cpp_804,resid_post,-0.0625,0.126953125
codecontests_cpp_805,resid_mid,-0.0625,0.0578155517578125
codecontests_cpp_805,resid_post,-0.03125,0.16015625
codecontests_cpp_806,resid_mid,-0.0625,0.083984375
codecontests_cpp_806,resid_post,-0.0625,-0.06640625
codecontests_cpp_807,resid_mid,0.0625,0.283447265625
codecontests_cpp_807,resid_post,0.0,-0.0078125
codecontests_cpp_808,resid_mid,0.0,0.1748046875
codecontests_cpp_808,resid_post,-0.15625,0.126953125
codecontests_cpp_810,resid_mid,-0.0625,0.51171875
codecontests_cpp_810,resid_post,-0.0625,0.216796875
codecontests_cpp_812,resid_mid,-0.125,0.325439453125
codecontests_cpp_812,resid_post,-0.09375,0.015625
codecontests_cpp_813,resid_mid,0.15625,0.046875
codecontests_cpp_813,resid_post,0.0,0.125
codecontests_cpp_814,resid_mid,0.15625,0.07275390625
codecontests_cpp_814,resid_post,0.0625,-0.048828125
codecontests_cpp_815,resid_mid,-0.0625,0.1640625
codecontests_cpp_815,resid_post,-0.09375,-0.021484375
codecontests_cpp_816,resid_mid,0.0625,0.18017578125
codecontests_cpp_816,resid_post,0.0,0.091796875
codecontests_cpp_817,resid_mid,0.125,-0.125
codecontests_cpp_817,resid_post,0.15625,0.04296875
codecontests_cpp_818,resid_mid,0.0,0.296142578125
codecontests_cpp_818,resid_post,-0.0625,0.109375
codecontests_cpp_819,resid_mid,0.09375,0.3017578125
codecontests_cpp_819,resid_post,0.0,0.150390625
codecontests_cpp_820,resid_mid,0.0,-0.17822265625
codecontests_cpp_820,resid_post,-0.0625,-0.05859375
codecontests_cpp_821,resid_mid,0.09375,0.078857421875
codecontests_cpp_821,resid_post,0.09375,-0.015625
codecontests_cpp_822,resid_mid,0.03125,0.2978515625
codecontests_cpp_822,resid_post,-0.0625,0.1484375
codecontests_cpp_823,resid_mid,0.0,0.26025390625
codecontests_cpp_823,resid_post,0.0,0.01953125
codecontests_cpp_824,resid_mid,-0.03125,0.353515625
codecontests_cpp_824,resid_post,0.03125,0.2265625
codecontests_cpp_825,resid_mid,-0.09375,0.423828125
codecontests_cpp_825,resid_post,-0.1875,0.095703125
codecontests_cpp_826,resid_mid,-0.0625,0.2685546875
codecontests_cpp_826,resid_post,-0.15625,0.00390625
codecontests_cpp_827,resid_mid,0.0625,0.107177734375
codecontests_cpp_827,resid_post,-0.03125,-0.03515625
codecontests_cpp_828,resid_mid,-0.0625,0.2158203125
codecontests_cpp_828,resid_post,-0.125,0.236328125
codecontests_cpp_829,resid_mid,0.0,0.3759765625
codecontests_cpp_829,resid_post,-0.0625,0.314453125
codecontests_cpp_830,resid_mid,-0.03125,0.5615234375
codecontests_cpp_830,resid_post,0.03125,0.166015625
