source,target,forward_support,reverse_support,shared_support_min,union_support_max,support_delta_reverse_minus_forward,direction_balance
MLP4,L11H1,0.023749994763491676,0.021111813510242574,0.021111813510242574,0.023749994763491676,-0.002638181253249102,-0.05880684160459283
MLP3,L9H3,0.020996751568060145,0.020997198096915002,0.020996751568060145,0.020997198096915002,4.465288548569091e-07,1.0633171169163312e-05
L2H14,L10H2,0.07052036595575603,0.020806251874224965,0.020806251874224965,0.07052036595575603,-0.04971411408153106,-0.544355142704198
MLP7,L16H4,0.020556351156724603,0.033522496983799645,0.020556351156724603,0.033522496983799645,0.012966145827075042,0.23976372043617547
MLP12,L17H2,0.02051989217053604,0.06780399464023681,0.02051989217053604,0.06780399464023681,0.04728410246970077,0.5353489772365129
MLP5,L10H2,0.027568029616628038,0.020498856312232812,0.020498856312232812,0.027568029616628038,-0.007069173304395226,-0.1470695088268798
MLP17,MLP20,0.0204801189186382,0.09540254683579527,0.0204801189186382,0.09540254683579527,0.07492242791715707,0.6465369728025149
MLP7,L13H6,0.020460311741143992,0.02867382934406585,0.020460311741143992,0.02867382934406585,0.008213517602921858,0.167165181307998
MLP12,L15H5,0.020442490849493095,0.04298298250014625,0.020442490849493095,0.04298298250014625,0.022540491650653152,0.3553854699104319
MLP21,L24H6,0.0715482440636395,0.02026897715003599,0.02026897715003599,0.0715482440636395,-0.0512792669136035,-0.55849290836484
L6H0,MLP11,0.04200653714078202,0.020014185761477007,0.020014185761477007,0.04200653714078202,-0.021992351379305015,-0.3545968242576542
L12H6,L16H4,0.01993287254141029,0.031746615416623165,0.01993287254141029,0.031746615416623165,0.011813742875212876,0.22859636079998075
MLP16,L20H14,0.019856389358646146,0.04118642481879172,0.019856389358646146,0.04118642481879172,0.021330035460145575,0.34942745919517915
L9H3,L13H9,0.03307851594200866,0.0198554577406311,0.0198554577406311,0.03307851594200866,-0.01322305820137756,-0.24980286348149597
MLP2,MLP11,0.03086740045080623,0.019787964447468498,0.019787964447468498,0.03086740045080623,-0.011079436003337731,-0.21872186737944288
L6H0,MLP12,0.01978759264466474,0.05136237758260684,0.01978759264466474,0.05136237758260684,0.031574784937942094,0.44377790794689004
MLP13,L17H12,0.019753084879657493,0.03015939382686913,0.019753084879657493,0.03015939382686913,0.010406308947211635,0.20849112720685
L20H14,L21H12,0.07522551773942582,0.019476711045399518,0.019476711045399518,0.07522551773942582,-0.0557488066940263,-0.5886747060694228
MLP6,L11H1,0.021912452517264983,0.019398209328047103,0.019398209328047103,0.021912452517264983,-0.0025142431892178803,-0.060861847206236316
Input Embed,L10H2,0.019349717758762087,0.054242395991912856,0.019349717758762087,0.054242395991912856,0.03489267823315077,0.47413610582466464
MLP15,MLP16,0.03306635476635717,0.019165268672678905,0.019165268672678905,0.03306635476635717,-0.013901086093678267,-0.26614309834545724
MLP11,L13H13,0.025976764337420803,0.01912404652438227,0.01912404652438227,0.025976764337420803,-0.0068527178130385336,-0.15194223079572744
L12H6,L16H8,0.019076790501702964,0.05374246080706098,0.019076790501702964,0.05374246080706098,0.03466567030535801,0.4760509025061334
MLP10,L11H1,0.019026421090428163,0.021606578754477725,0.019026421090428163,0.021606578754477725,0.0025801576640495615,0.06349906907926792
MLP11,L16H13,0.01900282112092826,0.029065473170201053,0.01900282112092826,0.029065473170201053,0.010062652049272792,0.20934073483713753
MLP4,L9H3,0.022834670978280004,0.018918145188530203,0.018918145188530203,0.022834670978280004,-0.003916525789749801,-0.09380267367122155
L16H4,MLP18,0.01963045963996847,0.018889782505324734,0.018889782505324734,0.01963045963996847,-0.0007406771346437357,-0.01922825749251525
MLP13,L20H5,0.023893844847744393,0.018666162519681253,0.018666162519681253,0.023893844847744393,-0.00522768232806314,-0.12283086050554297
MLP4,L12H6,0.03158998562153651,0.018592661884458576,0.018592661884458576,0.03158998562153651,-0.012997323737077935,-0.25900035934782445
MLP4,L13H6,0.021330620690012098,0.018470793890941972,0.018470793890941972,0.021330620690012098,-0.0028598267990701254,-0.0718523909056896
