sample_id,base_variant,step_idx,node,rescue_ratio,top1_is_tool,boundary_flip
codecontests_java_475,clean_schema_mismatch,1,L21H12,1.040625,True,True
codecontests_java_475,clean_schema_mismatch,2,MLP27,1.0656640625,True,True
codecontests_java_475,clean_no_protocol,1,L21H12,1.2683333333333333,False,False
codecontests_java_475,clean_no_protocol,2,MLP27,1.4816927083333333,True,True
apps_python_476,clean_no_schema,1,L21H12,0.703921568627451,False,False
apps_python_476,clean_no_schema,2,MLP27,0.8607843137254902,False,False
apps_python_476,clean_schema_mismatch,1,L21H12,0.696078431372549,False,False
apps_python_476,clean_schema_mismatch,2,MLP27,1.0318627450980393,False,True
apps_python_476,clean_no_protocol,1,L21H12,1.1490196078431372,False,False
apps_python_476,clean_no_protocol,2,MLP27,1.7215686274509805,False,False
codecontests_cpp_476,clean_no_schema,1,L21H12,0.64375,False,False
codecontests_cpp_476,clean_no_schema,2,MLP27,0.9171875,False,False
codecontests_cpp_476,clean_schema_mismatch,1,L21H12,0.5703125,False,False
codecontests_cpp_476,clean_schema_mismatch,2,MLP27,0.76025390625,True,True
codecontests_cpp_476,clean_no_protocol,1,L21H12,1.375,False,False
codecontests_cpp_476,clean_no_protocol,2,MLP27,2.553125,False,False
codecontests_java_476,clean_no_schema,1,L21H12,0.7534562211981567,False,False
codecontests_java_476,clean_no_schema,2,MLP27,0.9809907834101382,False,False
codecontests_java_476,clean_schema_mismatch,1,L21H12,0.23084677419354838,True,True
codecontests_java_476,clean_schema_mismatch,2,MLP27,0.23945132488479262,True,True
codecontests_java_476,clean_no_protocol,1,L21H12,1.5391705069124424,False,False
codecontests_java_476,clean_no_protocol,2,MLP27,2.511520737327189,False,False
apps_python_477,clean_no_schema,1,L21H12,0.47282608695652173,False,False
apps_python_477,clean_no_schema,2,MLP27,0.605072463768116,False,False
apps_python_477,clean_schema_mismatch,1,L21H12,0.6956521739130435,False,False
apps_python_477,clean_schema_mismatch,2,MLP27,0.9766757246376812,True,True
apps_python_477,clean_no_protocol,1,L21H12,1.0942028985507246,False,False
apps_python_477,clean_no_protocol,2,MLP27,1.7445652173913044,False,False
codecontests_cpp_477,clean_no_schema,1,L21H12,0.9244186046511628,False,False
codecontests_cpp_477,clean_no_schema,2,MLP27,1.2102713178294573,False,True
codecontests_cpp_477,clean_schema_mismatch,1,L21H12,0.5939922480620154,False,True
codecontests_cpp_477,clean_schema_mismatch,2,MLP27,0.7312257751937985,True,True
codecontests_cpp_477,clean_no_protocol,1,L21H12,1.6705426356589148,False,False
codecontests_cpp_477,clean_no_protocol,2,MLP27,2.4748062015503876,False,True
codecontests_java_477,clean_no_schema,1,L21H12,1.1431451612903225,False,False
codecontests_java_477,clean_no_schema,2,MLP27,1.2091733870967742,True,True
codecontests_java_477,clean_schema_mismatch,1,L21H12,0.6979586693548387,True,True
codecontests_java_477,clean_schema_mismatch,2,MLP27,0.7131229523689516,True,True
codecontests_java_477,clean_no_protocol,1,L21H12,1.5161290322580645,False,False
codecontests_java_477,clean_no_protocol,2,MLP27,2.039818548387097,True,True
apps_python_478,clean_no_schema,1,L21H12,0.9443832599118943,True,True
apps_python_478,clean_no_schema,2,MLP27,0.9140969162995595,False,True
apps_python_478,clean_schema_mismatch,1,L21H12,1.4636563876651982,True,True
apps_python_478,clean_schema_mismatch,2,MLP27,1.5403359030837005,True,True
apps_python_478,clean_no_protocol,1,L21H12,3.0748898678414096,False,False
apps_python_478,clean_no_protocol,2,MLP27,3.995594713656388,False,False
apps_python_479,clean_no_schema,1,L21H12,1.0091240875912408,False,False
apps_python_479,clean_no_schema,2,MLP27,1.0401459854014599,False,False
apps_python_479,clean_schema_mismatch,1,L21H12,1.9726277372262773,False,False
apps_python_479,clean_schema_mismatch,2,MLP27,2.378193430656934,True,True
apps_python_479,clean_no_protocol,1,L21H12,3.4014598540145986,False,False
apps_python_479,clean_no_protocol,2,MLP27,5.200729927007299,False,False
codecontests_cpp_479,clean_no_schema,1,L21H12,0.8693181818181818,True,True
codecontests_cpp_479,clean_no_schema,2,MLP27,0.9178977272727272,True,True
codecontests_cpp_479,clean_schema_mismatch,1,L21H12,1.1920454545454546,True,True
codecontests_cpp_479,clean_schema_mismatch,2,MLP27,1.3049005681818182,True,True
codecontests_cpp_479,clean_no_protocol,1,L21H12,1.9954545454545454,False,False
codecontests_cpp_479,clean_no_protocol,2,MLP27,2.6915482954545453,True,True
codecontests_java_479,clean_no_schema,1,L21H12,0.3125,True,True
codecontests_java_479,clean_no_schema,2,MLP27,0.32920172275641024,True,True
codecontests_java_479,clean_schema_mismatch,1,L21H12,0.28490584935897434,True,True
codecontests_java_479,clean_schema_mismatch,2,MLP27,0.289821526943109,True,True
codecontests_java_479,clean_no_protocol,1,L21H12,1.0280448717948718,True,True
codecontests_java_479,clean_no_protocol,2,MLP27,1.1312850560897436,True,True
apps_python_480,clean_no_schema,1,L21H12,0.2517688679245283,True,True
apps_python_480,clean_no_schema,2,MLP27,0.2275943396226415,True,True
apps_python_480,clean_schema_mismatch,1,L21H12,0.9870283018867925,False,False
apps_python_480,clean_schema_mismatch,2,MLP27,1.221255896226415,True,True
apps_python_480,clean_no_protocol,1,L21H12,2.1367924528301887,False,False
apps_python_480,clean_no_protocol,2,MLP27,2.9976415094339623,False,False
apps_python_481,clean_no_schema,1,L21H12,0.07377616995073892,True,True
apps_python_481,clean_no_schema,2,MLP27,0.061422413793103446,True,True
apps_python_481,clean_schema_mismatch,1,L21H12,0.07058189655172414,True,True
apps_python_481,clean_schema_mismatch,2,MLP27,0.06931188423645321,True,True
apps_python_481,clean_no_protocol,1,L21H12,1.3029556650246306,False,False
apps_python_481,clean_no_protocol,2,MLP27,1.6551724137931034,False,False
codecontests_cpp_481,clean_no_schema,1,L21H12,1.0838709677419356,False,False
codecontests_cpp_481,clean_no_schema,2,MLP27,1.3504032258064516,True,True
codecontests_cpp_481,clean_schema_mismatch,1,L21H12,0.4157258064516129,True,True
codecontests_cpp_481,clean_schema_mismatch,2,MLP27,0.4915826612903226,True,True
codecontests_cpp_481,clean_no_protocol,1,L21H12,1.3096774193548386,False,False
codecontests_cpp_481,clean_no_protocol,2,MLP27,2.3161290322580643,False,False
codecontests_java_481,clean_no_schema,1,L21H12,1.031021897810219,False,False
codecontests_java_481,clean_no_schema,2,MLP27,1.3494525547445255,False,False
codecontests_java_481,clean_schema_mismatch,1,L21H12,0.8877737226277372,False,False
codecontests_java_481,clean_schema_mismatch,2,MLP27,1.0180200729927007,True,True
codecontests_java_481,clean_no_protocol,1,L21H12,1.1240875912408759,False,False
codecontests_java_481,clean_no_protocol,2,MLP27,1.7244525547445255,False,False
apps_python_482,clean_no_schema,1,L21H12,0.05303030303030303,True,True
apps_python_482,clean_no_schema,2,MLP27,0.0375,True,True
apps_python_482,clean_schema_mismatch,1,L21H12,0.2636363636363636,True,True
apps_python_482,clean_schema_mismatch,2,MLP27,0.31221590909090907,True,True
apps_python_482,clean_no_protocol,1,L21H12,1.2121212121212122,False,False
apps_python_482,clean_no_protocol,2,MLP27,1.906060606060606,False,False
codecontests_java_482,clean_no_schema,1,L21H12,0.49594594594594593,False,False
codecontests_java_482,clean_no_schema,2,MLP27,0.5940878378378378,True,True
codecontests_java_482,clean_schema_mismatch,1,L21H12,1.2148648648648648,False,False
codecontests_java_482,clean_schema_mismatch,2,MLP27,1.399662162162162,True,True
codecontests_java_482,clean_no_protocol,1,L21H12,1.3216216216216217,False,False
codecontests_java_482,clean_no_protocol,2,MLP27,1.8513513513513513,True,True
apps_python_483,clean_no_schema,1,L21H12,0.9603960396039604,False,False
apps_python_483,clean_no_schema,2,MLP27,1.1707920792079207,False,False
apps_python_483,clean_schema_mismatch,1,L21H12,0.24087252475247525,True,True
apps_python_483,clean_schema_mismatch,2,MLP27,0.2771310334158416,True,True
apps_python_483,clean_no_protocol,1,L21H12,1.4653465346534653,False,False
apps_python_483,clean_no_protocol,2,MLP27,2.25990099009901,False,False
codecontests_cpp_483,clean_no_schema,1,L21H12,0.21731321839080459,True,True
codecontests_cpp_483,clean_no_schema,2,MLP27,0.26275143678160917,True,True
codecontests_cpp_483,clean_schema_mismatch,1,L21H12,0.6910919540229885,False,False
codecontests_cpp_483,clean_schema_mismatch,2,MLP27,0.9184626436781609,True,True
codecontests_cpp_483,clean_no_protocol,1,L21H12,1.2126436781609196,False,False
codecontests_cpp_483,clean_no_protocol,2,MLP27,1.889367816091954,True,True
codecontests_java_483,clean_no_schema,1,L21H12,0.8006944444444445,False,False
codecontests_java_483,clean_no_schema,2,MLP27,0.8824652777777777,True,True
codecontests_java_483,clean_schema_mismatch,1,L21H12,0.24184027777777778,True,True
codecontests_java_483,clean_schema_mismatch,2,MLP27,0.24931098090277778,True,True
codecontests_java_483,clean_no_protocol,1,L21H12,0.9409722222222222,False,False
codecontests_java_483,clean_no_protocol,2,MLP27,1.0471571180555554,True,True
apps_python_484,clean_no_schema,1,L21H12,-0.01069078947368421,True,True
apps_python_484,clean_no_schema,2,MLP27,0.013939144736842105,True,True
apps_python_484,clean_schema_mismatch,1,L21H12,0.7039473684210527,True,True
apps_python_484,clean_schema_mismatch,2,MLP27,0.7451480263157895,True,True
apps_python_484,clean_no_protocol,1,L21H12,1.7894736842105263,False,False
apps_python_484,clean_no_protocol,2,MLP27,2.4368421052631577,False,False
codecontests_java_484,clean_no_schema,1,L21H12,0.4125615763546798,False,True
codecontests_java_484,clean_no_schema,2,MLP27,0.49676724137931033,True,True
codecontests_java_484,clean_schema_mismatch,1,L21H12,1.1921182266009853,False,False
codecontests_java_484,clean_schema_mismatch,2,MLP27,1.4862992610837438,True,True
codecontests_java_484,clean_no_protocol,1,L21H12,1.4236453201970443,False,False
codecontests_java_484,clean_no_protocol,2,MLP27,2.1366995073891624,True,True
apps_python_485,clean_no_schema,1,L21H12,0.05010269953051643,True,True
apps_python_485,clean_no_schema,2,MLP27,0.0487455985915493,True,True
apps_python_485,clean_schema_mismatch,1,L21H12,0.3068148474178404,True,True
apps_python_485,clean_schema_mismatch,2,MLP27,0.31354074970657275,True,True
apps_python_485,clean_no_protocol,1,L21H12,0.7523474178403756,True,True
apps_python_485,clean_no_protocol,2,MLP27,0.8248606220657277,True,True
codecontests_cpp_485,clean_no_schema,1,L21H12,1.393162393162393,False,False
codecontests_cpp_485,clean_no_schema,2,MLP27,1.7008547008547008,False,False
codecontests_cpp_485,clean_schema_mismatch,1,L21H12,2.2371794871794872,False,False
codecontests_cpp_485,clean_schema_mismatch,2,MLP27,2.546207264957265,True,True
codecontests_cpp_485,clean_no_protocol,1,L21H12,2.5982905982905984,False,False
codecontests_cpp_485,clean_no_protocol,2,MLP27,4.489316239316239,False,False
codecontests_java_485,clean_no_schema,1,L21H12,0.34438775510204084,False,False
codecontests_java_485,clean_no_schema,2,MLP27,0.4289965986394558,False,True
codecontests_java_485,clean_schema_mismatch,1,L21H12,0.5510204081632653,False,False
codecontests_java_485,clean_schema_mismatch,2,MLP27,0.7846513605442177,True,True
codecontests_java_485,clean_no_protocol,1,L21H12,0.7482993197278912,False,False
codecontests_java_485,clean_no_protocol,2,MLP27,1.3273809523809523,False,False
apps_python_486,clean_no_schema,1,L21H12,0.1165625,True,True
apps_python_486,clean_no_schema,2,MLP27,0.083125,True,True
apps_python_486,clean_schema_mismatch,1,L21H12,1.2875,False,False
apps_python_486,clean_schema_mismatch,2,MLP27,1.62875,False,False
apps_python_486,clean_no_protocol,1,L21H12,2.66,False,False
apps_python_486,clean_no_protocol,2,MLP27,3.845,False,False
codecontests_cpp_486,clean_no_schema,1,L21H12,0.6310975609756098,False,False
codecontests_cpp_486,clean_no_schema,2,MLP27,0.7815040650406504,True,True
codecontests_cpp_486,clean_schema_mismatch,1,L21H12,0.568089430894309,False,False
codecontests_cpp_486,clean_schema_mismatch,2,MLP27,0.7670223577235772,True,True
codecontests_cpp_486,clean_no_protocol,1,L21H12,1.8373983739837398,False,False
codecontests_cpp_486,clean_no_protocol,2,MLP27,3.176829268292683,False,False
codecontests_java_486,clean_no_schema,1,L21H12,0.6504360465116279,True,True
codecontests_java_486,clean_no_schema,2,MLP27,0.6906795058139535,True,True
codecontests_java_486,clean_schema_mismatch,1,L21H12,0.034122910610465115,True,True
codecontests_java_486,clean_schema_mismatch,2,MLP27,0.03559201262718023,True,True
codecontests_java_486,clean_no_protocol,1,L21H12,0.8611918604651163,False,True
codecontests_java_486,clean_no_protocol,2,MLP27,0.9777207485465116,True,True
apps_python_487,clean_no_schema,1,L21H12,0.43258426966292135,False,False
apps_python_487,clean_no_schema,2,MLP27,0.40870786516853935,False,False
apps_python_487,clean_schema_mismatch,1,L21H12,1.3595505617977528,False,False
apps_python_487,clean_schema_mismatch,2,MLP27,1.7347261235955056,True,True
apps_python_487,clean_no_protocol,1,L21H12,3.033707865168539,False,False
apps_python_487,clean_no_protocol,2,MLP27,4.264044943820225,False,False
codecontests_java_487,clean_no_schema,1,L21H12,0.3113677536231884,True,True
codecontests_java_487,clean_no_schema,2,MLP27,0.3168591485507246,True,True
codecontests_java_487,clean_schema_mismatch,1,L21H12,1.983695652173913,True,False
codecontests_java_487,clean_schema_mismatch,2,MLP27,2.1295289855072466,True,True
codecontests_java_487,clean_no_protocol,1,L21H12,2.920289855072464,False,False
codecontests_java_487,clean_no_protocol,2,MLP27,3.9420289855072466,False,True
apps_python_488,clean_no_schema,1,L21H12,0.7514367816091954,False,False
apps_python_488,clean_no_schema,2,MLP27,0.7241379310344828,False,False
apps_python_488,clean_schema_mismatch,1,L21H12,2.1206896551724137,False,False
apps_python_488,clean_schema_mismatch,2,MLP27,3.050646551724138,True,True
apps_python_488,clean_no_protocol,1,L21H12,3.045977011494253,False,False
apps_python_488,clean_no_protocol,2,MLP27,4.183908045977011,False,False
codecontests_cpp_488,clean_no_schema,1,L21H12,0.9701492537313433,False,False
codecontests_cpp_488,clean_no_schema,2,MLP27,1.2008706467661692,True,True
codecontests_cpp_488,clean_schema_mismatch,1,L21H12,1.144278606965174,False,False
codecontests_cpp_488,clean_schema_mismatch,2,MLP27,1.3155317164179106,True,True
codecontests_cpp_488,clean_no_protocol,1,L21H12,2.4378109452736316,False,False
codecontests_cpp_488,clean_no_protocol,2,MLP27,3.8638059701492535,True,True
codecontests_java_488,clean_no_schema,1,L21H12,0.7131696428571429,False,False
codecontests_java_488,clean_no_schema,2,MLP27,0.9068080357142857,True,True
codecontests_java_488,clean_schema_mismatch,1,L21H12,0.005545479910714286,True,True
codecontests_java_488,clean_schema_mismatch,2,MLP27,0.006663731166294643,True,True
codecontests_java_488,clean_no_protocol,1,L21H12,1.40625,False,False
codecontests_java_488,clean_no_protocol,2,MLP27,2.3599330357142856,False,False
apps_python_489,clean_no_schema,1,L21H12,0.3950242718446602,True,True
apps_python_489,clean_no_schema,2,MLP27,0.3804611650485437,True,True
apps_python_489,clean_schema_mismatch,1,L21H12,2.203883495145631,False,False
apps_python_489,clean_schema_mismatch,2,MLP27,2.5870752427184467,True,True
apps_python_489,clean_no_protocol,1,L21H12,1.8592233009708738,False,False
apps_python_489,clean_no_protocol,2,MLP27,2.6116504854368934,False,False
codecontests_java_489,clean_no_schema,1,L21H12,0.38414634146341464,True,True
codecontests_java_489,clean_no_schema,2,MLP27,0.4106088033536585,True,True
codecontests_java_489,clean_schema_mismatch,1,L21H12,0.7309451219512195,False,False
codecontests_java_489,clean_schema_mismatch,2,MLP27,0.8506454839939024,True,True
codecontests_java_489,clean_no_protocol,1,L21H12,1.0609756097560976,False,False
codecontests_java_489,clean_no_protocol,2,MLP27,1.6457698170731707,True,True
apps_python_490,clean_no_schema,1,L21H12,0.42012448132780084,False,False
apps_python_490,clean_no_schema,2,MLP27,0.42064315352697096,False,False
apps_python_490,clean_schema_mismatch,1,L21H12,0.91701244813278,False,False
apps_python_490,clean_schema_mismatch,2,MLP27,1.1605290456431536,True,True
apps_python_490,clean_no_protocol,1,L21H12,0.7842323651452282,False,False
apps_python_490,clean_no_protocol,2,MLP27,1.191908713692946,False,False
codecontests_cpp_490,clean_no_schema,1,L21H12,1.1907514450867052,False,False
codecontests_cpp_490,clean_no_schema,2,MLP27,1.4826589595375723,True,True
codecontests_cpp_490,clean_schema_mismatch,1,L21H12,1.6473988439306357,False,False
codecontests_cpp_490,clean_schema_mismatch,2,MLP27,2.040462427745665,True,True
codecontests_cpp_490,clean_no_protocol,1,L21H12,2.208092485549133,False,False
codecontests_cpp_490,clean_no_protocol,2,MLP27,4.089595375722543,False,False
codecontests_java_490,clean_no_schema,1,L21H12,0.7710843373493976,True,True
codecontests_java_490,clean_no_schema,2,MLP27,0.8426204819277109,True,True
codecontests_java_490,clean_schema_mismatch,1,L21H12,0.3445030120481928,True,True
codecontests_java_490,clean_schema_mismatch,2,MLP27,0.3555746423192771,True,True
codecontests_java_490,clean_no_protocol,1,L21H12,2.4036144578313254,False,False
codecontests_java_490,clean_no_protocol,2,MLP27,3.6001506024096384,True,True
apps_python_491,clean_no_schema,1,L21H12,0.37398373983739835,False,False
apps_python_491,clean_no_schema,2,MLP27,0.4400406504065041,False,False
apps_python_491,clean_schema_mismatch,1,L21H12,0.6910569105691057,False,False
apps_python_491,clean_schema_mismatch,2,MLP27,0.9214939024390244,True,True
apps_python_491,clean_no_protocol,1,L21H12,1.1666666666666667,False,False
apps_python_491,clean_no_protocol,2,MLP27,1.7601626016260163,False,False
codecontests_java_491,clean_no_schema,1,L21H12,0.43600478468899523,True,True
codecontests_java_491,clean_no_schema,2,MLP27,0.5019437799043063,True,True
codecontests_java_491,clean_schema_mismatch,1,L21H12,0.06674267344497607,True,True
codecontests_java_491,clean_schema_mismatch,2,MLP27,0.06939083993720095,True,True
codecontests_java_491,clean_no_protocol,1,L21H12,2.2200956937799043,False,False
codecontests_java_491,clean_no_protocol,2,MLP27,2.91566985645933,True,True
apps_python_492,clean_no_schema,1,L21H12,0.28247206703910616,True,True
apps_python_492,clean_no_schema,2,MLP27,0.3058659217877095,True,True
apps_python_492,clean_schema_mismatch,1,L21H12,1.0488826815642458,False,False
apps_python_492,clean_schema_mismatch,2,MLP27,1.3232803770949721,True,True
apps_python_492,clean_no_protocol,1,L21H12,1.3463687150837989,False,False
apps_python_492,clean_no_protocol,2,MLP27,2.043296089385475,True,True
codecontests_cpp_492,clean_no_schema,1,L21H12,0.6370689655172413,True,True
codecontests_cpp_492,clean_no_schema,2,MLP27,0.6577047413793103,True,True
codecontests_cpp_492,clean_schema_mismatch,1,L21H12,2.5008620689655174,True,True
codecontests_cpp_492,clean_schema_mismatch,2,MLP27,2.6002963362068967,True,True
codecontests_cpp_492,clean_no_protocol,1,L21H12,2.103448275862069,False,False
codecontests_cpp_492,clean_no_protocol,2,MLP27,2.528340517241379,True,True
codecontests_java_492,clean_no_schema,1,L21H12,0.8946428571428572,True,True
codecontests_java_492,clean_no_schema,2,MLP27,0.9386383928571429,True,True
codecontests_java_492,clean_schema_mismatch,1,L21H12,1.0242857142857142,True,True
codecontests_java_492,clean_schema_mismatch,2,MLP27,1.0900390625,True,True
codecontests_java_492,clean_no_protocol,1,L21H12,0.6825,False,False
codecontests_java_492,clean_no_protocol,2,MLP27,0.7699330357142857,True,True
codecontests_cpp_493,clean_no_schema,1,L21H12,0.3562091503267974,False,True
codecontests_cpp_493,clean_no_schema,2,MLP27,0.455984477124183,True,True
codecontests_cpp_493,clean_schema_mismatch,1,L21H12,0.571078431372549,False,False
codecontests_cpp_493,clean_schema_mismatch,2,MLP27,0.7062908496732027,True,True
codecontests_cpp_493,clean_no_protocol,1,L21H12,1.1241830065359477,False,False
codecontests_cpp_493,clean_no_protocol,2,MLP27,1.6409313725490196,True,True
codecontests_java_493,clean_no_schema,1,L21H12,0.9494949494949495,False,False
codecontests_java_493,clean_no_schema,2,MLP27,1.1117424242424243,True,True
codecontests_java_493,clean_schema_mismatch,1,L21H12,0.7389520202020202,False,False
codecontests_java_493,clean_schema_mismatch,2,MLP27,0.8051412563131313,True,True
codecontests_java_493,clean_no_protocol,1,L21H12,0.5202020202020202,False,False
codecontests_java_493,clean_no_protocol,2,MLP27,0.7032039141414141,True,True
apps_python_494,clean_no_schema,1,L21H12,0.3321078431372549,False,False
apps_python_494,clean_no_schema,2,MLP27,0.4074754901960784,True,True
apps_python_494,clean_schema_mismatch,1,L21H12,0.7610294117647058,False,False
apps_python_494,clean_schema_mismatch,2,MLP27,1.018765318627451,True,True
apps_python_494,clean_no_protocol,1,L21H12,1.803921568627451,False,False
apps_python_494,clean_no_protocol,2,MLP27,3.019607843137255,False,False
codecontests_cpp_494,clean_no_schema,1,L21H12,0.31474447513812154,True,True
codecontests_cpp_494,clean_no_schema,2,MLP27,0.33688708563535913,True,True
codecontests_cpp_494,clean_schema_mismatch,1,L21H12,1.3294198895027625,True,True
codecontests_cpp_494,clean_schema_mismatch,2,MLP27,1.3833520372928176,True,True
codecontests_cpp_494,clean_no_protocol,1,L21H12,1.5939226519337018,False,False
codecontests_cpp_494,clean_no_protocol,2,MLP27,2.1201657458563536,True,True
codecontests_java_494,clean_no_schema,1,L21H12,0.7824404761904762,True,True
codecontests_java_494,clean_no_schema,2,MLP27,0.8273809523809523,True,True
codecontests_java_494,clean_schema_mismatch,1,L21H12,0.9520833333333333,True,False
codecontests_java_494,clean_schema_mismatch,2,MLP27,1.008500744047619,True,True
codecontests_java_494,clean_no_protocol,1,L21H12,0.7892857142857143,False,False
codecontests_java_494,clean_no_protocol,2,MLP27,0.998735119047619,True,True
apps_python_495,clean_no_schema,1,L21H12,0.9725609756097561,False,False
apps_python_495,clean_no_schema,2,MLP27,1.2057926829268293,False,False
apps_python_495,clean_schema_mismatch,1,L21H12,0.6341463414634146,False,False
apps_python_495,clean_schema_mismatch,2,MLP27,0.8104039634146342,True,True
apps_python_495,clean_no_protocol,1,L21H12,1.5182926829268293,False,False
apps_python_495,clean_no_protocol,2,MLP27,2.448170731707317,False,False
codecontests_java_495,clean_no_schema,1,L21H12,0.7668504901960784,True,True
codecontests_java_495,clean_no_schema,2,MLP27,0.8000919117647058,True,True
codecontests_java_495,clean_schema_mismatch,1,L21H12,0.14450791302849264,True,True
codecontests_java_495,clean_schema_mismatch,2,MLP27,0.14451449525122548,True,True
codecontests_java_495,clean_no_protocol,1,L21H12,1.4877450980392157,False,False
codecontests_java_495,clean_no_protocol,2,MLP27,2.0019914215686274,True,True
apps_python_496,clean_no_schema,1,L21H12,0.2490056818181818,True,True
apps_python_496,clean_no_schema,2,MLP27,0.2375,True,True
apps_python_496,clean_schema_mismatch,1,L21H12,0.7522727272727273,False,False
apps_python_496,clean_schema_mismatch,2,MLP27,0.9951704545454545,True,True
apps_python_496,clean_no_protocol,1,L21H12,2.0545454545454547,False,False
apps_python_496,clean_no_protocol,2,MLP27,2.786363636363636,False,False
codecontests_java_496,clean_no_schema,1,L21H12,1.194055944055944,False,False
codecontests_java_496,clean_no_schema,2,MLP27,1.3031031468531469,True,True
codecontests_java_496,clean_schema_mismatch,1,L21H12,0.7864947552447552,True,True
codecontests_java_496,clean_schema_mismatch,2,MLP27,0.812622923951049,True,True
codecontests_java_496,clean_no_protocol,1,L21H12,1.3601398601398602,False,False
codecontests_java_496,clean_no_protocol,2,MLP27,1.6564685314685315,True,True
apps_python_497,clean_no_schema,1,L21H12,0.3277284263959391,True,True
apps_python_497,clean_no_schema,2,MLP27,0.282994923857868,False,True
apps_python_497,clean_schema_mismatch,1,L21H12,0.5279187817258884,False,False
apps_python_497,clean_schema_mismatch,2,MLP27,0.7915609137055838,True,True
apps_python_497,clean_no_protocol,1,L21H12,2.4263959390862944,False,False
apps_python_497,clean_no_protocol,2,MLP27,3.467005076142132,False,False
apps_python_498,clean_no_schema,1,L21H12,0.02471590909090909,True,True
apps_python_498,clean_no_schema,2,MLP27,0.018821022727272728,True,True
apps_python_498,clean_schema_mismatch,1,L21H12,1.1025568181818182,True,True
apps_python_498,clean_schema_mismatch,2,MLP27,1.153622159090909,True,True
apps_python_498,clean_no_protocol,1,L21H12,3.3727272727272726,False,False
apps_python_498,clean_no_protocol,2,MLP27,5.125,False,False
codecontests_java_498,clean_no_schema,1,L21H12,0.7355442176870748,True,True
codecontests_java_498,clean_no_schema,2,MLP27,0.7737032312925171,True,True
codecontests_java_498,clean_schema_mismatch,1,L21H12,1.0778061224489797,True,True
codecontests_java_498,clean_schema_mismatch,2,MLP27,1.140452274659864,True,True
codecontests_java_498,clean_no_protocol,1,L21H12,2.0884353741496597,False,False
codecontests_java_498,clean_no_protocol,2,MLP27,2.9264455782312924,True,True
apps_python_499,clean_no_schema,1,L21H12,0.20467931937172776,True,True
apps_python_499,clean_no_schema,2,MLP27,0.20975130890052357,True,True
apps_python_499,clean_schema_mismatch,1,L21H12,0.9764397905759162,False,False
apps_python_499,clean_schema_mismatch,2,MLP27,1.190690445026178,True,True
apps_python_499,clean_no_protocol,1,L21H12,0.9738219895287958,False,False
apps_python_499,clean_no_protocol,2,MLP27,1.4037958115183247,True,True
codecontests_java_499,clean_no_schema,1,L21H12,1.6314655172413792,False,False
codecontests_java_499,clean_no_schema,2,MLP27,1.8771551724137931,False,False
codecontests_java_499,clean_schema_mismatch,1,L21H12,2.5474137931034484,False,False
codecontests_java_499,clean_schema_mismatch,2,MLP27,2.9876077586206895,True,True
codecontests_java_499,clean_no_protocol,1,L21H12,2.689655172413793,False,False
codecontests_java_499,clean_no_protocol,2,MLP27,4.113146551724138,True,True
apps_python_500,clean_no_schema,1,L21H12,0.07504857512953368,True,True
apps_python_500,clean_no_schema,2,MLP27,0.0508419689119171,True,True
apps_python_500,clean_schema_mismatch,1,L21H12,1.0155440414507773,False,False
apps_python_500,clean_schema_mismatch,2,MLP27,1.4145077720207253,True,True
apps_python_500,clean_no_protocol,1,L21H12,2.1658031088082903,False,False
apps_python_500,clean_no_protocol,2,MLP27,2.9870466321243523,False,False
codecontests_cpp_500,clean_no_schema,1,L21H12,0.25154702970297027,True,True
codecontests_cpp_500,clean_no_schema,2,MLP27,0.3105662128712871,True,True
codecontests_cpp_500,clean_schema_mismatch,1,L21H12,0.47060643564356436,True,True
codecontests_cpp_500,clean_schema_mismatch,2,MLP27,0.5401454207920792,True,True
codecontests_cpp_500,clean_no_protocol,1,L21H12,0.7747524752475248,False,False
codecontests_cpp_500,clean_no_protocol,2,MLP27,1.328279702970297,True,True
codecontests_java_500,clean_no_schema,1,L21H12,0.7611899563318777,False,True
codecontests_java_500,clean_no_schema,2,MLP27,0.8105895196506551,True,True
codecontests_java_500,clean_schema_mismatch,1,L21H12,0.7828875545851528,True,True
codecontests_java_500,clean_schema_mismatch,2,MLP27,0.8153401337336245,True,True
codecontests_java_500,clean_no_protocol,1,L21H12,0.5327510917030568,False,False
codecontests_java_500,clean_no_protocol,2,MLP27,0.6938455240174672,True,True
apps_python_501,clean_no_schema,1,L21H12,0.7819148936170213,False,False
apps_python_501,clean_no_schema,2,MLP27,0.8922872340425532,False,False
apps_python_501,clean_schema_mismatch,1,L21H12,1.3257978723404256,False,False
apps_python_501,clean_schema_mismatch,2,MLP27,1.5521941489361701,True,True
apps_python_501,clean_no_protocol,1,L21H12,2.776595744680851,False,False
apps_python_501,clean_no_protocol,2,MLP27,3.7819148936170213,False,False
apps_python_502,clean_no_schema,1,L21H12,0.09929435483870967,True,True
apps_python_502,clean_no_schema,2,MLP27,0.09106182795698925,True,True
apps_python_502,clean_schema_mismatch,1,L21H12,1.0403225806451613,False,False
apps_python_502,clean_schema_mismatch,2,MLP27,1.5230174731182795,True,True
apps_python_502,clean_no_protocol,1,L21H12,3.3655913978494625,False,False
apps_python_502,clean_no_protocol,2,MLP27,4.865591397849462,False,False
codecontests_cpp_502,clean_no_schema,1,L21H12,0.9701704545454546,False,False
