sample_id,head,blocked_node,source_ratio,blocked_ratio,mediated_ratio,top1_success
codecontests_cpp_9,L2H14,MLP11,0.22522522522522523,0.21621621621621623,0.009009009009009,False
codecontests_cpp_9,L2H14,MLP16,0.22522522522522523,0.18018018018018017,0.04504504504504506,False
codecontests_cpp_9,L2H14,MLP19,0.22522522522522523,0.0945945945945946,0.13063063063063063,False
codecontests_cpp_9,L16H8,MLP11,0.44819819819819817,0.44819819819819817,0.0,False
codecontests_cpp_9,L16H8,MLP16,0.44819819819819817,0.4189189189189189,0.029279279279279258,False
codecontests_cpp_9,L16H8,MLP19,0.44819819819819817,0.23873873873873874,0.20945945945945943,False
codecontests_cpp_9,L17H2,MLP11,0.3153153153153153,0.3153153153153153,0.0,False
codecontests_cpp_9,L17H2,MLP16,0.3153153153153153,0.3153153153153153,0.0,False
codecontests_cpp_9,L17H2,MLP19,0.3153153153153153,0.17117117117117117,0.14414414414414414,False
codecontests_cpp_9,L17H8,MLP11,0.2702702702702703,0.2702702702702703,0.0,False
codecontests_cpp_9,L17H8,MLP16,0.2702702702702703,0.2702702702702703,0.0,False
codecontests_cpp_9,L17H8,MLP19,0.2702702702702703,0.20270270270270271,0.06756756756756757,False
codecontests_cpp_9,L20H5,MLP11,0.32432432432432434,0.32432432432432434,0.0,False
codecontests_cpp_9,L20H5,MLP16,0.32432432432432434,0.32432432432432434,0.0,False
codecontests_cpp_9,L20H5,MLP19,0.32432432432432434,0.32432432432432434,0.0,False
codecontests_java_9,L2H14,MLP11,0.1564625850340136,0.09523809523809523,0.06122448979591838,False
codecontests_java_9,L2H14,MLP16,0.1564625850340136,0.1836734693877551,-0.0272108843537415,False
codecontests_java_9,L2H14,MLP19,0.1564625850340136,0.17687074829931973,-0.020408163265306117,False
codecontests_java_9,L16H8,MLP11,0.29591836734693877,0.29591836734693877,0.0,False
codecontests_java_9,L16H8,MLP16,0.29591836734693877,0.23129251700680273,0.06462585034013604,False
